participantID,Age,Gender,NumOfNativeLanguages,TotalLanguages,Extroversion,fileID,chainID,generation_number,chain_number,gesture,gesture_chain,total_gesture_space2D,total_body_entropy2Daggregated,total_body_variability2Daggregated,X_embeddings,Y_embeddings,total_distance,diff_in_gesture_space,diff_in_entropy,diff_in_variability,diff_in_age,diff_in_extrovet,diff_in_gender,diff_in_TotalLanguages,diff_in_TotalNativeLanguages,Age_category
8,24.0,Woman / Weiblich,4.0,5.0,54.0,leise_g_ch1_g8_compr.mp4,ch1g8,9.0,1.0,leise,leise_g_ch1,0.380859975166416,0.8226588070789363,1599.9999999999957,15.1133585,4.452992,2262.742943562348,0.051792243472224275,0.26775921803352276,1599.9999999999957,26.0,14.0,0.0,3.0,3.0,Gen_Z
51,21.0,Man / Männlich,1.0,2.0,60.0,kalt_g_ch3_g11_compr.mp4,ch3g11,12.0,3.0,kalt,kalt_g_ch3,0.465802207920642,2.315544237636551,326.45974287623835,12.598521,3.2438118,1055.821289081272,0.5141648892777454,0.4664641143553325,490.20692379042976,41.0,15.0,0.0,0.0,0.0,Gen_Z
33,55.0,Man / Männlich,1.0,2.0,80.0,rennen_g_ch2_g13_compr.mp4,ch2g13,14.0,2.0,rennen,rennen_g_ch2,0.4456200924548742,2.6659630648400894,393.5435721872205,-2.0528276,-4.559749,263.94270048434345,0.06114718154982135,0.10079473708889841,40.89092613598382,31.0,39.0,1.0,2.0,0.0,GenX
17,,Woman / Weiblich,,,,langsam_g_ch1_g17_compr.mp4,ch1g17,18.0,1.0,langsam,langsam_g_ch1,0.3443166296550406,2.4819126613836024,596.4695643790138,-1.9154919,-4.9618697,641.7183850259429,0.4445292458563874,0.07699454662089522,155.16014646416727,,,,,,
0,,,,,,langsam_g_ch1_g0_compr.mp4,ch1g0,1.0,1.0,langsam,langsam_g_ch1,0.7716386493038967,2.893799579314522,161.01529717988012,-0.8575703,-5.1395874,,,,,,,,,,
47,23.0,Woman / Weiblich,1.0,3.0,62.0,leise_g_ch3_g7_compr.mp4,ch3g7,8.0,3.0,leise,leise_g_ch3,1.1146201268188811,2.1047494915713707,634.2585834005588,10.9018345,3.8682172,1166.219430473218,0.049047938442710715,0.2655311363974082,142.59191673391138,3.0,13.0,0.0,0.0,0.0,Gen_Z
20,,,,,,rennen_g_ch1_g20_compr.mp4,ch1g20,21.0,1.0,rennen,rennen_g_ch1,0.3681484599187852,1.9790608424337608,655.921743299714,0.90677965,-5.242434,526.8470006377443,0.08386216579881439,0.6017798823644107,28.666871985751527,,,,,,
31,36.0,Woman / Weiblich,1.0,5.0,12.0,leise_g_ch2_g11_compr.mp4,ch2g11,12.0,2.0,leise,leise_g_ch2,0.5207929476373785,2.205941339550636,772.8464703074409,-0.61062425,-3.7648768,1007.7688792777222,0.12829851976337348,0.41604968312378987,772.8464703074409,9.0,39.0,0.0,3.0,0.0,Millenial
3,32.0,Woman / Weiblich,1.0,3.0,60.0,Donner_g_ch1_g3_compr.mp4,ch1g3,4.0,1.0,Donner,Donner_g_ch1,1.053054107261501,2.8967748255459607,219.06710799481527,0.58806646,-4.0148206,818.8572091001917,0.10340111556892184,0.1614785602683919,264.04267427873515,8.0,43.0,1.0,4.0,0.0,Millenial
36,15.0,Man / Männlich,1.0,3.0,45.0,kalt_g_ch2_g16_compr.mp4,ch2g16,17.0,2.0,kalt,kalt_g_ch2,0.697777678954619,1.266770940647893,2033.3333333333292,0.8879533,-3.4449348,766.1235777676632,0.34222713629729407,0.4886497425226033,550.000000000003,0.0,2.0,0.0,1.0,1.0,Gen_Z
6,24.0,Woman / Weiblich,1.0,3.0,71.0,rennen_g_ch1_g6_compr.mp4,ch1g6,7.0,1.0,rennen,rennen_g_ch1,0.5443390297464425,2.8728733408202403,477.939249200064,0.19587839,-6.258818,416.8125768074881,0.026983893569508366,0.09671288386447241,338.3427611096431,35.0,5.0,1.0,1.0,0.0,Gen_Z
19,57.0,Woman / Weiblich,1.0,2.0,39.0,rennen_g_ch1_g19_compr.mp4,ch1g19,20.0,1.0,rennen,rennen_g_ch1,0.2842862941199708,2.5808407247981715,627.2548713139624,0.8169777,-5.5044928,662.0056351865554,0.22284327727406533,0.16184527995971454,340.3896300129875,38.0,25.0,0.0,0.0,0.0,GenX
49,50.0,Man / Männlich,1.0,3.0,80.0,kalt_g_ch3_g9_compr.mp4,ch3g9,10.0,3.0,kalt,kalt_g_ch3,0.7702585021259063,0.9890569710277676,0.0,13.908557,2.6229668,1453.2481794321943,0.11503426581550835,1.1055928554252588,632.6019168364753,22.0,52.0,1.0,2.0,0.0,GenX
25,33.0,Man / Männlich,1.0,2.0,80.0,Donner_g_ch2_g5_compr.mp4,ch2g5,6.0,2.0,Donner,Donner_g_ch2,1.5537166180339166,2.452639804543624,772.74285456054,0.11179803,-1.8022542,3372.133113492906,0.3232562710889306,0.7465616444703103,1763.9084813546037,33.0,20.0,1.0,3.0,0.0,Millenial
54,26.0,Non-binary / Nicht-binär,1.0,2.0,70.0,rennen_g_ch3_g14_compr.mp4,ch3g14,15.0,3.0,rennen,rennen_g_ch3,0.4927049571871031,2.859046304180953,249.71337736159077,0.38226002,-6.4189925,333.96805322483897,0.0989499085232417,0.032768933922938004,192.6698816410599,6.0,20.0,1.0,1.0,0.0,Gen_Z
49,50.0,Man / Männlich,1.0,3.0,80.0,rennen_g_ch3_g9_compr.mp4,ch3g9,10.0,3.0,rennen,rennen_g_ch3,0.6639717949202018,2.7651193167593173,361.5228421996252,-1.643821,-4.3905487,840.8174411503957,0.10122861299881114,0.03884271025898611,10.756382322115144,22.0,52.0,1.0,2.0,0.0,GenX
10,25.0,Man / Männlich,1.0,3.0,70.0,Donner_g_ch1_g10_compr.mp4,ch1g10,11.0,1.0,Donner,Donner_g_ch1,1.5741799295368435,1.784507460984517,302.6216467986234,0.87608296,-1.2277805,241.9153139549106,0.025084652039780053,0.7338395390412653,92.04769440852868,33.0,20.0,1.0,2.0,0.0,Gen_Z
6,24.0,Woman / Weiblich,1.0,3.0,71.0,kalt_g_ch1_g6_compr.mp4,ch1g6,7.0,1.0,kalt,kalt_g_ch1,0.1758850303676078,2.6619926399526963,372.93649949161966,12.807295,3.308463,526.6489205636411,0.5008107348328806,0.44030180202799407,168.86872768575574,35.0,5.0,1.0,1.0,0.0,Gen_Z
7,50.0,Woman / Weiblich,1.0,2.0,40.0,Donner_g_ch1_g7_compr.mp4,ch1g7,8.0,1.0,Donner,Donner_g_ch1,1.2007898411670852,2.8077176862754905,66.66666666665901,10.10646,3.8974147,753.7007236534419,0.0882342337629951,0.3187940705861254,547.3337631196455,26.0,31.0,0.0,1.0,0.0,GenX
35,15.0,Man / Männlich,2.0,4.0,43.0,leise_g_ch2_g15_compr.mp4,ch2g15,16.0,2.0,leise,leise_g_ch2,0.3989071046264261,0.7509155801233327,0.0,1.45155,-4.6253285,1.2047301597794258,0.09747756784474931,0.6520986862076612,0.0,1.0,18.0,0.0,1.0,1.0,Gen_Z
24,66.0,Woman / Weiblich,1.0,5.0,60.0,kalt_g_ch2_g4_compr.mp4,ch2g4,5.0,2.0,kalt,kalt_g_ch2,0.508540552447944,1.1311123720766345,1749.9999999999927,13.995709,4.375701,853.7647882794176,0.4300386193047232,1.0493562915311465,449.9999999999957,31.0,17.0,0.0,1.0,0.0,Baby_Boomer
24,66.0,Woman / Weiblich,1.0,5.0,60.0,rennen_g_ch2_g4_compr.mp4,ch2g4,5.0,2.0,rennen,rennen_g_ch2,0.3285117660501387,2.3648154594785917,997.3032213312908,0.8675608,-5.389855,1051.0354001507872,0.171369212585403,0.09631825558526019,598.1339450698131,31.0,17.0,0.0,1.0,0.0,Baby_Boomer
60,35.0,Man / Männlich,1.0,2.0,85.0,Donner_g_ch3_g20_compr.mp4,ch3g20,21.0,3.0,Donner,Donner_g_ch3,2.067102980016535,1.7624511014807047,143.0690392782468,0.86252034,-0.6507598,827.5522599790905,0.36697542957095486,0.8756175973076146,563.4482405293069,8.0,45.0,1.0,1.0,0.0,Millenial
48,28.0,Woman / Weiblich,1.0,1.0,28.0,Donner_g_ch3_g8_compr.mp4,ch3g8,9.0,3.0,Donner,Donner_g_ch3,1.306360386722501,2.3826545747877192,531.0367218940704,0.8541845,-1.5525291,332.9509034714928,0.1067184826841523,0.07803781687968625,12.47040777397433,5.0,34.0,0.0,2.0,0.0,Millenial
40,,,,,,langsam_g_ch2_g20_compr.mp4,ch2g20,21.0,2.0,langsam,langsam_g_ch2,1.2015108649120545,2.615224494625547,429.9727237975444,-1.2512735,-2.857356,,,,,,,,,,
2,24.0,Prefer not to say / Keine Angabe,1.0,7.0,17.0,kalt_g_ch1_g2_compr.mp4,ch1g2,3.0,1.0,kalt,kalt_g_ch1,0.9135297726376,1.635409947818534,1883.3333333333255,12.466261,4.692973,2708.533350665242,0.0015042192845464708,0.34328121274957235,1883.3333333333255,2.0,23.0,1.0,4.0,0.0,Gen_Z
14,11.0,Man / Männlich,1.0,2.0,40.0,Donner_g_ch1_g14_compr.mp4,ch1g14,15.0,1.0,Donner,Donner_g_ch1,1.138649510650942,2.796632670323881,471.60089843787046,10.212766,3.94965,743.829412856291,0.1618228450119764,0.264845319595004,419.9575927503852,1.0,10.0,1.0,0.0,0.0,Gen_Alpha
50,62.0,Man / Männlich,1.0,2.0,75.0,rennen_g_ch3_g10_compr.mp4,ch3g10,11.0,3.0,rennen,rennen_g_ch3,0.4440238481556112,2.7697832965804103,69.92715611645096,0.17040063,-6.3467693,1081.3734451329049,0.21994794676459056,0.004663979821093012,291.5956860831742,12.0,5.0,0.0,1.0,0.0,Baby_Boomer
21,22.0,Non-binary / Nicht-binär,1.0,3.0,50.0,Donner_g_ch2_g1_compr.mp4,ch2g1,2.0,2.0,Donner,Donner_g_ch2,0.071846532240054,0.0,0.0,14.916721,2.4510071,387.6544490320615,1.290396928670289,2.86312211544879,281.1879561195093,,,,,,Gen_Z
59,27.0,Woman / Weiblich,1.0,3.0,40.0,Donner_g_ch3_g19_compr.mp4,ch3g19,20.0,3.0,Donner,Donner_g_ch3,2.4340784095874897,2.6380686987883193,706.5172798075537,0.82656866,-0.6850119,832.0772079757928,0.11561704760282643,0.3292085662705482,397.87909741607837,1.0,20.0,1.0,1.0,0.0,Gen_Z
32,24.0,Woman / Weiblich,1.0,4.0,41.0,kalt_g_ch2_g12_compr.mp4,ch2g12,13.0,2.0,kalt,kalt_g_ch2,0.7446563595999467,1.8272661576849647,0.0,0.8293921,-4.432839,1527.994653446044,0.15743764623571233,0.15634252860963538,955.4303858587712,12.0,29.0,0.0,1.0,0.0,Gen_Z
2,24.0,Prefer not to say / Keine Angabe,1.0,7.0,17.0,rennen_g_ch1_g2_compr.mp4,ch1g2,3.0,1.0,rennen,rennen_g_ch1,0.3579452995646319,2.9173795892904444,68.54979266251705,0.9434181,-6.546771,91.54969785517076,0.029349711558525393,0.19963178275024918,48.84007889565619,2.0,23.0,1.0,4.0,0.0,Gen_Z
0,,,,,,Donner_g_ch1_g0_compr.mp4,ch1g0,1.0,1.0,Donner,Donner_g_ch1,1.362243460910343,2.86312211544879,281.1879561195093,-0.3509932,-1.982671,,,,,,,,,,
32,24.0,Woman / Weiblich,1.0,4.0,41.0,leise_g_ch2_g12_compr.mp4,ch2g12,13.0,2.0,leise,leise_g_ch2,0.4189174023704269,1.5159146012572071,0.0,15.741494,2.1590588,1007.7653932676676,0.10187554526695158,0.6900267382934291,772.8464703074409,12.0,29.0,0.0,1.0,0.0,Gen_Z
23,35.0,Woman / Weiblich,1.0,4.0,43.0,kalt_g_ch2_g3_compr.mp4,ch2g3,4.0,2.0,kalt,kalt_g_ch2,0.9385791717526673,2.180468663607781,1299.999999999997,0.024662169,-2.6620169,1712.2535131139348,0.18320360663467017,0.9364988307644053,646.9983228384749,24.0,26.0,0.0,1.0,0.0,Millenial
23,35.0,Woman / Weiblich,1.0,4.0,43.0,rennen_g_ch2_g3_compr.mp4,ch2g3,4.0,2.0,rennen,rennen_g_ch2,0.4998809786355417,2.461133715063852,399.1692762614777,0.36409825,-5.5420055,168.71725125478005,0.1576660679088171,0.32959712350282055,20.294231991460094,24.0,26.0,0.0,1.0,0.0,Millenial
13,10.0,Woman / Weiblich,1.0,2.0,50.0,Donner_g_ch1_g13_compr.mp4,ch1g13,14.0,1.0,Donner,Donner_g_ch1,0.9768266656389656,2.531787350728877,891.5584911882556,11.383403,4.1082706,488.77717997876846,0.4674341555146063,0.18254221085457,233.22515785492465,15.0,5.0,1.0,2.0,0.0,Gen_Alpha
5,59.0,Man / Männlich,1.0,2.0,66.0,kalt_g_ch1_g5_compr.mp4,ch1g5,6.0,1.0,kalt,kalt_g_ch1,0.6766957652004885,2.2216908379247022,204.0677718058639,12.385718,3.1600642,769.7280878391842,0.18196660676189536,0.3246680223210372,268.6697088571195,1.0,20.0,1.0,1.0,0.0,GenX
57,50.0,Woman / Weiblich,1.0,2.0,30.0,rennen_g_ch3_g17_compr.mp4,ch3g17,18.0,3.0,rennen,rennen_g_ch3,0.7006708805097734,2.8321898025134287,94.8088354415222,-1.2695097,-4.9566355,68.8982809195165,0.1296023302080107,0.38267535087225646,39.27596025251797,29.0,50.0,1.0,0.0,1.0,GenX
26,,Woman / Weiblich,,,,Donner_g_ch2_g6_compr.mp4,ch2g6,7.0,2.0,Donner,Donner_g_ch2,1.2651513020899432,2.4202086356045713,1053.7445630543791,0.6391937,-1.8395561,1560.4871385347865,0.2885653159439734,0.032431168939052846,281.00170849383915,,,,,,
35,15.0,Man / Männlich,2.0,4.0,43.0,kalt_g_ch2_g15_compr.mp4,ch2g15,16.0,2.0,kalt,kalt_g_ch2,1.040004815251913,1.7554206831704964,1483.3333333333262,0.73798525,-3.467131,1298.5591474172647,0.30020067237075965,0.03568550611264709,810.9504324263359,1.0,18.0,0.0,1.0,1.0,Gen_Z
5,59.0,Man / Männlich,1.0,2.0,66.0,rennen_g_ch1_g5_compr.mp4,ch1g5,6.0,1.0,rennen,rennen_g_ch1,0.5713229233159509,2.776160456955768,139.5964880904209,-0.32825235,-5.836391,213.3017604937328,0.1191503943850103,0.09328131485172486,86.89186042094683,1.0,20.0,1.0,1.0,0.0,GenX
27,13.0,Woman / Weiblich,2.0,5.0,73.0,rennen_g_ch2_g7_compr.mp4,ch2g7,8.0,2.0,rennen,rennen_g_ch2,0.4709395041469979,2.637379665931295,809.2491947844308,0.6917789,-5.7007637,852.8664442268995,0.03901575492021192,0.23732487701269056,730.2586499525361,,,,,,Gen_Z
27,13.0,Woman / Weiblich,2.0,5.0,73.0,kalt_g_ch2_g7_compr.mp4,ch2g7,8.0,2.0,kalt,kalt_g_ch2,0.6411617628366764,2.1324298149476535,905.882013411363,12.319421,3.5120573,591.1712903323232,0.36264409151338706,0.1158795071755736,553.2689996129488,,,,,,Gen_Z
36,15.0,Man / Männlich,1.0,3.0,45.0,leise_g_ch2_g16_compr.mp4,ch2g16,17.0,2.0,leise,leise_g_ch2,0.4618681111732807,1.1180651592034794,0.0,15.550061,2.0771248,16.391419182388447,0.0629610065468546,0.36714957908014667,0.0,0.0,2.0,0.0,1.0,1.0,Gen_Z
4,60.0,Woman / Weiblich,1.0,3.0,86.0,Donner_g_ch1_g4_compr.mp4,ch1g4,5.0,1.0,Donner,Donner_g_ch1,1.704077021509622,2.885931729167419,381.06211217245465,0.8983354,-0.9215711,223.37745126605577,0.651022914248121,0.010843096378541528,161.99500417763937,28.0,26.0,0.0,0.0,0.0,Baby_Boomer
31,36.0,Woman / Weiblich,1.0,5.0,12.0,kalt_g_ch2_g11_compr.mp4,ch2g11,12.0,2.0,kalt,kalt_g_ch2,0.5872187133642344,1.9836086862946,955.4303858587712,12.61144,3.9542708,327.4250000336892,0.293053265920574,0.02346164543006024,168.98304146926603,9.0,39.0,0.0,3.0,0.0,Millenial
1,26.0,Woman / Weiblich,1.0,3.0,40.0,rennen_g_ch1_g1_compr.mp4,ch1g1,2.0,1.0,rennen,rennen_g_ch1,0.3872950111231573,2.717747806540195,117.38987155817324,0.9853695,-6.4954896,60.33109657649123,0.08664618032777299,0.05309014041621696,40.15908440592389,,,,,,Gen_Z
22,59.0,Woman / Weiblich,1.0,3.0,69.0,Donner_g_ch2_g2_compr.mp4,ch2g2,3.0,2.0,Donner,Donner_g_ch2,1.2532723525644245,2.6472704553043083,1282.383005517268,-0.20992044,-2.1887174,1899.6418034980693,1.1814258203243706,2.6472704553043083,1282.383005517268,37.0,19.0,1.0,0.0,0.0,GenX
53,32.0,Woman / Weiblich,1.0,3.0,50.0,rennen_g_ch3_g13_compr.mp4,ch3g13,14.0,3.0,rennen,rennen_g_ch3,0.3937550486638614,2.891815238103891,442.3832590026507,1.0323468,-6.436476,300.87222340225435,0.2041852547263942,0.38249962343696575,32.188733672153376,11.0,3.0,1.0,0.0,0.0,Millenial
1,26.0,Woman / Weiblich,1.0,3.0,40.0,kalt_g_ch1_g1_compr.mp4,ch1g1,2.0,1.0,kalt,kalt_g_ch1,0.9120255533530536,1.9786911605681063,0.0,11.314749,3.531003,594.6792071698103,0.19430916860411662,0.0011535116781860033,41.57397096415653,,,,,,Gen_Z
17,,Woman / Weiblich,,,,Donner_g_ch1_g17_compr.mp4,ch1g17,18.0,1.0,Donner,Donner_g_ch1,0.6412239597168634,2.5394096958636054,143.61406616345008,12.42946,3.0866241,535.2738438049967,0.35136787463924657,0.19022050926145884,163.36179949827826,,,,,,
29,69.0,Woman / Weiblich,1.0,4.0,45.0,leise_g_ch2_g9_compr.mp4,ch2g9,10.0,2.0,leise,leise_g_ch2,0.4342553221834197,1.2466352095142113,1174.6748959227418,15.371377,4.409827,1660.9076154382412,0.23940218481951453,0.9528315212276977,1174.6748959227418,11.0,35.0,0.0,3.0,0.0,Baby_Boomer
51,21.0,Man / Männlich,1.0,2.0,60.0,leise_g_ch3_g11_compr.mp4,ch3g11,12.0,3.0,leise,leise_g_ch3,0.1005515943986815,1.4672898402114578,0.0,15.792577,3.427569,2683.9809847033152,0.279738426523952,0.6455023023418933,2541.666666666674,41.0,15.0,0.0,0.0,0.0,Gen_Z
21,22.0,Non-binary / Nicht-binär,1.0,3.0,50.0,langsam_g_ch2_g1_compr.mp4,ch2g1,2.0,2.0,langsam,langsam_g_ch2,0.6913367448264444,2.788514303654335,925.3981867179052,-0.097959794,-4.239383,1311.7590336179885,0.08030190447745233,0.10528527566018697,764.3828895380251,,,,,,Gen_Z
56,21.0,Man / Männlich,2.0,2.0,80.0,kalt_g_ch3_g16_compr.mp4,ch3g16,17.0,3.0,kalt,kalt_g_ch3,0.765060380861269,2.406868162466385,0.0,-0.076116964,-4.0838466,1979.3001486312105,0.01785128770333433,0.541735615670665,1608.3333333333214,1.0,50.0,1.0,2.0,0.0,Gen_Z
48,28.0,Woman / Weiblich,1.0,1.0,28.0,langsam_g_ch3_g8_compr.mp4,ch3g8,9.0,3.0,langsam,langsam_g_ch3,1.0218971234810996,2.658240627134806,780.9271555159454,-2.2356582,-3.5075982,394.55134082097953,0.027166476283382313,0.1800185248224082,364.5847817149795,5.0,34.0,0.0,2.0,0.0,Millenial
10,25.0,Man / Männlich,1.0,3.0,70.0,langsam_g_ch1_g10_compr.mp4,ch1g10,11.0,1.0,langsam,langsam_g_ch1,0.7921837653702636,2.7610779163719585,393.31691166627286,-2.3603067,-3.785898,650.4173685532211,0.420063871532894,0.04584444054304049,201.3315313934296,33.0,20.0,1.0,2.0,0.0,Gen_Z
34,14.0,Man / Männlich,3.0,5.0,61.0,rennen_g_ch2_g14_compr.mp4,ch2g14,15.0,2.0,rennen,rennen_g_ch2,1.261931258169834,2.7623621904559497,104.62897410479724,-1.6894828,-2.7612712,408.2514521167405,0.8163111657149599,0.09639912561586028,288.91459808242325,41.0,19.0,0.0,3.0,2.0,Gen_Z
7,50.0,Woman / Weiblich,1.0,2.0,40.0,langsam_g_ch1_g7_compr.mp4,ch1g7,8.0,1.0,langsam,langsam_g_ch1,0.5716923647644345,2.8567864238766876,537.9842779611115,-2.071455,-4.4906287,395.44626624329874,0.1279163041313024,0.04287909030838133,228.82830879648384,26.0,31.0,0.0,1.0,0.0,GenX
25,33.0,Man / Männlich,1.0,2.0,80.0,langsam_g_ch2_g5_compr.mp4,ch2g5,6.0,2.0,langsam,langsam_g_ch2,0.3507635637954065,2.508280000973309,425.1829671512653,-1.7591943,-5.0676527,1718.4092564961115,0.25942836068210906,0.0542480754729775,239.11839239595884,33.0,20.0,1.0,3.0,0.0,Millenial
55,20.0,Woman / Weiblich,2.0,4.0,30.0,leise_g_ch3_g15_compr.mp4,ch3g15,16.0,3.0,leise,leise_g_ch3,0.392708910765481,1.1204133052119631,0.0,15.476721,2.1219842,16.282747921366184,0.08948447267323834,0.22963796800550806,0.0,6.0,40.0,1.0,2.0,1.0,Gen_Z
40,,,,,,Donner_g_ch2_g20_compr.mp4,ch2g20,21.0,2.0,Donner,Donner_g_ch2,2.0701034564207603,2.888395575444307,353.97003344986655,-1.2197394,-2.444929,246.65788567847463,0.577922403310156,0.436823173626383,178.0747253292771,,,,,,
60,35.0,Man / Männlich,1.0,2.0,85.0,langsam_g_ch3_g20_compr.mp4,ch3g20,21.0,3.0,langsam,langsam_g_ch3,1.0786005275073614,2.761735999241602,815.9382453597677,-2.1309414,-3.3058672,548.0377551389894,0.1485477209820023,0.055219893002950826,146.25327357639821,8.0,45.0,1.0,1.0,0.0,Millenial
18,19.0,Woman / Weiblich,1.0,2.0,64.0,leise_g_ch1_g18_compr.mp4,ch1g18,19.0,1.0,leise,leise_g_ch1,0.5053718659011465,1.762806052149405,0.0,16.128918,2.3538928,2.966703511648071,0.032838906207916185,0.22862778394824135,0.0,,,,,,Gen_Z
44,28.0,Woman / Weiblich,1.0,5.0,46.0,leise_g_ch3_g4_compr.mp4,ch3g4,5.0,3.0,leise,leise_g_ch3,0.2901321056466509,2.730056590541227,243.29837958547404,15.925416,3.5312798,344.4227018711072,0.1486093301318262,1.150500214454198,243.29837958547404,13.0,27.0,0.0,0.0,0.0,Millenial
3,32.0,Woman / Weiblich,1.0,3.0,60.0,langsam_g_ch1_g3_compr.mp4,ch1g3,4.0,1.0,langsam,langsam_g_ch1,0.6235714000555345,2.8330912538721154,104.66878978738416,0.6208319,-6.267806,159.35401848646623,0.10244734036668979,0.02125213196974096,135.099616990674,8.0,43.0,1.0,4.0,0.0,Millenial
14,11.0,Man / Männlich,1.0,2.0,40.0,langsam_g_ch1_g14_compr.mp4,ch1g14,15.0,1.0,langsam,langsam_g_ch1,0.818556570413341,2.80186166799011,960.2912235691484,-2.193996,-3.8406322,570.8305533070102,0.04587472234614687,0.028538734689491196,240.18213546829054,1.0,10.0,1.0,0.0,0.0,Gen_Alpha
30,45.0,Woman / Weiblich,1.0,2.0,51.0,rennen_g_ch2_g10_compr.mp4,ch2g10,11.0,2.0,rennen,rennen_g_ch2,0.6447100496407853,2.8247107915955714,438.3410283590374,-0.22377561,-4.9295344,433.8495403917003,0.01733503224061661,0.22828086107202816,327.9251478586915,24.0,6.0,0.0,2.0,0.0,GenX
39,39.0,Woman / Weiblich,1.0,3.0,41.0,Donner_g_ch2_g19_compr.mp4,ch2g19,20.0,2.0,Donner,Donner_g_ch2,1.4921810531106043,2.451572401817924,532.0447587791436,-1.1995809,-2.4173596,385.8112039341392,0.2793605227105649,0.32313729377928935,78.84761147899252,30.0,7.0,0.0,1.0,0.0,Millenial
52,21.0,Man / Männlich,1.0,3.0,53.0,kalt_g_ch3_g12_compr.mp4,ch3g12,13.0,3.0,kalt,kalt_g_ch3,0.6087887366163132,0.8877906313391833,2024.999999999995,12.721135,4.7733397,3088.1234529877142,0.1429865286956712,1.4277536062973675,1698.5402571237566,0.0,7.0,0.0,1.0,0.0,Gen_Z
59,27.0,Woman / Weiblich,1.0,3.0,40.0,langsam_g_ch3_g19_compr.mp4,ch3g19,20.0,3.0,langsam,langsam_g_ch3,0.930052806525359,2.7065161062386514,669.6849717833695,-1.484171,-4.045388,745.3042404952104,0.19280975062649908,0.07554242623938157,194.52418028455634,1.0,20.0,1.0,1.0,0.0,Gen_Z
0,,,,,,leise_g_ch2_g0_compr.mp4,ch2g0,1.0,2.0,leise,leise_g_ch2,0.3140659400090962,1.5801130277858308,746.6127212655551,15.627428,4.073307,,,,,,,,,,
0,,,,,,leise_g_ch3_g0_compr.mp4,ch3g0,1.0,3.0,leise,leise_g_ch3,0.3140659400090962,1.5801130277858308,746.6127212655551,15.627428,4.073307,,,,,,,,,,
0,,,,,,langsam_g_ch2_g0_compr.mp4,ch2g0,1.0,2.0,langsam,langsam_g_ch2,0.7716386493038967,2.893799579314522,161.01529717988012,-0.8575703,-5.1395874,,,,,,,,,,
0,,,,,,langsam_g_ch3_g0_compr.mp4,ch3g0,1.0,3.0,langsam,langsam_g_ch3,0.7716386493038967,2.893799579314522,161.01529717988012,-0.8575703,-5.1395874,,,,,,,,,,
0,,,,,,rennen_g_ch2_g0_compr.mp4,ch2g0,1.0,2.0,rennen,rennen_g_ch2,0.4739411914509303,2.770837946956412,157.54895596409713,-0.08079498,-5.272597,,,,,,,,,,
0,,,,,,rennen_g_ch3_g0_compr.mp4,ch3g0,1.0,3.0,rennen,rennen_g_ch3,0.4739411914509303,2.770837946956412,157.54895596409713,-0.08079498,-5.272597,,,,,,,,,,
0,,,,,,Donner_g_ch2_g0_compr.mp4,ch2g0,1.0,2.0,Donner,Donner_g_ch2,1.362243460910343,2.86312211544879,281.1879561195093,-0.3509932,-1.982671,,,,,,,,,,
0,,,,,,Donner_g_ch3_g0_compr.mp4,ch3g0,1.0,3.0,Donner,Donner_g_ch3,1.362243460910343,2.86312211544879,281.1879561195093,-0.3509932,-1.982671,,,,,,,,,,
0,,,,,,kalt_g_ch2_g0_compr.mp4,ch2g0,1.0,2.0,kalt,kalt_g_ch2,0.717716384748937,1.9775376488899203,41.57397096415653,12.306149,3.1193461,,,,,,,,,,
0,,,,,,kalt_g_ch3_g0_compr.mp4,ch3g0,1.0,3.0,kalt,kalt_g_ch3,0.717716384748937,1.9775376488899203,41.57397096415653,12.306149,3.1193461,,,,,,,,,,
