participantID,Age,Gender,NumOfNativeLanguages,TotalLanguages,Extroversion,fileID,chainID,generation_number,chain_number,gesture,gesture_chain,total_gesture_space2D,total_body_entropy2D,total_body_variability2D,X_embeddings,Y_embeddings,total_distance,diff_in_gesture_space,diff_in_entropy,diff_in_variability,diff_in_age,diff_in_extrovet
36,15.0,Man / Männlich,1.0,3.0,45.0,leise_g_ch2_g16_compr.mp4,ch2g16,17.0,2.0,leise,leise_g_ch2,0.4618681111732807,1.070109492479206,0.0,10.035826,5.8516965,12.778551427585075,0.0629610065468546,9.424899764263458,0.0,0.0,2.0
4,60.0,Woman / Weiblich,1.0,3.0,86.0,Donner_g_ch1_g4_compr.mp4,ch1g4,5.0,1.0,Donner,Donner_g_ch1,1.704077021509622,16.673096111950773,832.3460885744722,1.8146057,3.7523015,225.23780924842364,0.651022914248121,0.398811381472985,164.55856613468495,28.0,26.0
31,36.0,Woman / Weiblich,1.0,5.0,12.0,kalt_g_ch2_g11_compr.mp4,ch2g11,12.0,2.0,kalt,kalt_g_ch2,0.5872187133642344,3.8560825629537554,1686.189862196375,11.11271,9.536083,282.97371121862096,0.293053265920574,9.40772518930817,37.46829653538339,9.0,39.0
1,26.0,Woman / Weiblich,1.0,3.0,40.0,rennen_g_ch1_g1_compr.mp4,ch1g1,2.0,1.0,rennen,rennen_g_ch1,0.3872950111231573,16.632432049562595,253.6185834971835,5.27637,-0.4500278,54.721940698576816,0.08664618032777299,0.20875094501018765,31.08879049385186,,
22,59.0,Woman / Weiblich,1.0,3.0,69.0,Donner_g_ch2_g2_compr.mp4,ch2g2,3.0,2.0,Donner,Donner_g_ch2,1.2532723525644245,15.28923254699679,1866.6998509230525,1.5917888,2.221524,2334.2607715611935,1.1814258203243706,15.28923254699679,1866.6998509230525,37.0,19.0
53,32.0,Woman / Weiblich,1.0,3.0,50.0,rennen_g_ch3_g13_compr.mp4,ch3g13,14.0,3.0,rennen,rennen_g_ch3,0.3937550486638614,16.158518396921085,385.5504298560402,5.232516,-0.3453629,517.2001173642553,0.2041852547263942,1.2425823620434553,421.9088960557385,11.0,3.0
1,26.0,Woman / Weiblich,1.0,3.0,40.0,kalt_g_ch1_g1_compr.mp4,ch1g1,2.0,1.0,kalt,kalt_g_ch1,0.9120255533530536,3.9554937028532304,0.0,9.751485,9.605611,867.7740443988579,0.19430916860411662,0.41918505338798084,633.3384386243793,,
17,,Woman / Weiblich,,,,Donner_g_ch1_g17_compr.mp4,ch1g17,18.0,1.0,Donner,Donner_g_ch1,0.6412239597168634,4.936207718789266,272.5345295549816,9.879021,9.108745,881.7511056562698,0.35136787463924657,10.879786156709228,719.461786534132,,
29,69.0,Woman / Weiblich,1.0,4.0,45.0,leise_g_ch2_g9_compr.mp4,ch2g9,10.0,2.0,leise,leise_g_ch2,0.4342553221834197,1.1996782264264405,1174.2018565817348,11.711289,6.9410715,1660.5728055445295,0.23940218481951453,0.4108801343041495,1174.2018565817348,11.0,35.0
51,21.0,Man / Männlich,1.0,2.0,60.0,leise_g_ch3_g11_compr.mp4,ch3g11,12.0,3.0,leise,leise_g_ch3,0.1005515943986815,2.2259366183885247,862.369152715677,11.068899,6.591781,1219.5764107745915,0.279738426523952,1.4659012335484536,862.369152715677,41.0,15.0
21,22.0,Non-binary / Nicht-binär,1.0,3.0,50.0,langsam_g_ch2_g1_compr.mp4,ch2g1,2.0,2.0,langsam,langsam_g_ch2,0.6913367448264444,16.193536922709786,1986.4804909226705,2.750553,1.670154,1846.1920599194289,0.08030190447745233,0.5501018293578745,1507.3127906059651,,
56,21.0,Man / Männlich,2.0,2.0,80.0,kalt_g_ch3_g16_compr.mp4,ch3g16,17.0,3.0,kalt,kalt_g_ch3,0.765060380861269,14.283294529338374,2783.3333333333285,2.7691793,1.9262035,1906.005619707168,0.01785128770333433,10.482882940669612,1517.2194188515275,1.0,50.0
48,28.0,Woman / Weiblich,1.0,1.0,28.0,langsam_g_ch3_g8_compr.mp4,ch3g8,9.0,3.0,langsam,langsam_g_ch3,1.0218971234810996,15.445071665553057,1473.5312617930504,0.8180736,0.121677056,206.63179111528945,0.027166476283382313,0.026604970384704885,141.2389086423177,5.0,34.0
10,25.0,Man / Männlich,1.0,3.0,70.0,langsam_g_ch1_g10_compr.mp4,ch1g10,11.0,1.0,langsam,langsam_g_ch1,0.7921837653702636,15.242999287938805,988.6393832694628,0.706444,0.026311783,687.4717118987289,0.420063871532894,0.36801251797951906,300.17787526316533,33.0,20.0
34,14.0,Man / Männlich,3.0,5.0,61.0,rennen_g_ch2_g14_compr.mp4,ch2g14,15.0,2.0,rennen,rennen_g_ch2,1.261931258169834,16.54849738204434,267.795963686957,0.8142169,1.0467759,374.18087225874046,0.8163111657149599,0.9695826748320204,238.35154527155487,41.0,19.0
7,50.0,Woman / Weiblich,1.0,2.0,40.0,langsam_g_ch1_g7_compr.mp4,ch1g7,8.0,1.0,langsam,langsam_g_ch1,0.5716923647644345,15.618546503003149,1713.5097162475463,1.6270026,-0.6113271,544.6206885798817,0.1279163041313024,0.5797563617711425,438.85794548579406,26.0,31.0
25,33.0,Man / Männlich,1.0,2.0,80.0,langsam_g_ch2_g5_compr.mp4,ch2g5,6.0,2.0,langsam,langsam_g_ch2,0.3507635637954065,16.495163693893456,878.2309481768942,2.4155824,-0.92109233,2486.2814071858916,0.25942836068210906,1.2819530539689001,1812.6885473399275,33.0,20.0
55,20.0,Woman / Weiblich,2.0,4.0,30.0,leise_g_ch3_g15_compr.mp4,ch3g15,16.0,3.0,leise,leise_g_ch3,0.392708910765481,1.1335464934206083,0.0,10.09522,6.1126275,13.298984416307814,0.08948447267323834,9.936305098789667,0.0,6.0,40.0
40,,,,,,Donner_g_ch2_g20_compr.mp4,ch2g20,21.0,2.0,Donner,Donner_g_ch2,2.0701034564207603,15.349615114606433,776.8264598198779,1.067227,1.5787836,213.33049887818763,0.577922403310156,0.24296680143284632,127.98640737713174,,
60,35.0,Man / Männlich,1.0,2.0,85.0,langsam_g_ch3_g20_compr.mp4,ch3g20,21.0,3.0,langsam,langsam_g_ch3,1.0786005275073614,14.674194114135537,2278.352732446171,0.788201,0.41264477,659.7492624942081,0.1485477209820023,1.2866120345239391,395.3637338829094,8.0,45.0
18,19.0,Woman / Weiblich,1.0,2.0,64.0,leise_g_ch1_g18_compr.mp4,ch1g18,19.0,1.0,leise,leise_g_ch1,0.5053718659011465,1.689460717431721,0.0,10.465455,5.4455953,3.39731486902454,0.032838906207916185,0.18878584180128688,0.0,,
44,28.0,Woman / Weiblich,1.0,5.0,46.0,leise_g_ch3_g4_compr.mp4,ch3g4,5.0,3.0,leise,leise_g_ch3,0.2901321056466509,2.6652020637129232,243.78077394238,10.993784,6.4584327,344.7627598492589,0.1486093301318262,1.0926925652799457,243.78077394238,13.0,27.0
3,32.0,Woman / Weiblich,1.0,3.0,60.0,langsam_g_ch1_g3_compr.mp4,ch1g3,4.0,1.0,langsam,langsam_g_ch1,0.6235714000555345,16.748167870177387,310.051583452853,4.649265,-0.028383672,130.6006699664564,0.10244734036668979,0.8584888711615442,99.56872168781973,8.0,43.0
14,11.0,Man / Männlich,1.0,2.0,40.0,langsam_g_ch1_g14_compr.mp4,ch1g14,15.0,1.0,langsam,langsam_g_ch1,0.818556570413341,16.409563020804157,1553.8824956599733,0.9510837,-0.06774451,801.2181470242316,0.04587472234614687,0.09688623234252347,611.3838675982001,1.0,10.0
30,45.0,Woman / Weiblich,1.0,2.0,51.0,rennen_g_ch2_g10_compr.mp4,ch2g10,11.0,2.0,rennen,rennen_g_ch2,0.6447100496407853,16.079455382276688,537.5572274900528,3.3642151,0.29899588,325.05083993221706,0.01733503224061661,0.3716309564030631,158.01186443885717,24.0,6.0
39,39.0,Woman / Weiblich,1.0,3.0,41.0,Donner_g_ch2_g19_compr.mp4,ch2g19,20.0,2.0,Donner,Donner_g_ch2,1.4921810531106043,15.59258191603928,648.8400524427461,1.0031955,1.5055712,540.8142400132606,0.2793605227105649,0.430753023575992,387.100455228893,30.0,7.0
52,21.0,Man / Männlich,1.0,3.0,53.0,kalt_g_ch3_g12_compr.mp4,ch3g12,13.0,3.0,kalt,kalt_g_ch3,0.6087887366163132,1.9179241502177713,3922.415396054629,11.73702,10.502884,4446.49542856924,0.1429865286956712,1.6823285105165366,3622.1334105254728,0.0,7.0
59,27.0,Woman / Weiblich,1.0,3.0,40.0,langsam_g_ch3_g19_compr.mp4,ch3g19,20.0,3.0,langsam,langsam_g_ch3,0.930052806525359,15.960806148659476,1882.9889985632617,1.4721249,0.11032736,1229.012320005416,0.19280975062649908,0.4168596933092559,996.4093370227336,1.0,20.0
0,,,,,,leise_g_ch2_g0_compr.mp4,ch2g0,1.0,2.0,leise,leise_g_ch2,0.3140659400090962,1.4793963053877943,746.6127212655551,11.315003,6.6873426,,,,,,
0,,,,,,leise_g_ch3_g0_compr.mp4,ch3g0,1.0,3.0,leise,leise_g_ch3,0.3140659400090962,1.4793963053877943,746.6127212655551,11.315003,6.6873426,,,,,,
0,,,,,,langsam_g_ch2_g0_compr.mp4,ch2g0,1.0,2.0,langsam,langsam_g_ch2,0.7716386493038967,16.74363875206766,479.1677003167054,2.98836,-0.26691127,,,,,,
0,,,,,,langsam_g_ch3_g0_compr.mp4,ch3g0,1.0,3.0,langsam,langsam_g_ch3,0.7716386493038967,16.74363875206766,479.1677003167054,2.98836,-0.26691127,,,,,,
0,,,,,,rennen_g_ch2_g0_compr.mp4,ch2g0,1.0,2.0,rennen,rennen_g_ch2,0.4739411914509303,16.841182994572783,222.52979300333163,3.5265749,0.19679323,,,,,,
0,,,,,,rennen_g_ch3_g0_compr.mp4,ch3g0,1.0,3.0,rennen,rennen_g_ch3,0.4739411914509303,16.841182994572783,222.52979300333163,3.5265749,0.19679323,,,,,,
0,,,,,,Donner_g_ch2_g0_compr.mp4,ch2g0,1.0,2.0,Donner,Donner_g_ch2,1.362243460910343,16.210120424732615,359.5861666231708,1.4054153,2.2877815,,,,,,
0,,,,,,Donner_g_ch3_g0_compr.mp4,ch3g0,1.0,2.0,Donner,Donner_g_ch3,1.362243460910343,16.210120424732615,359.5861666231708,1.4054153,2.2877815,,,,,,
0,,,,,,kalt_g_ch2_g0_compr.mp4,ch2g0,1.0,2.0,kalt,kalt_g_ch2,0.717716384748937,4.374678756241211,633.3384386243793,9.861269,9.1424885,,,,,,
0,,,,,,kalt_g_ch3_g0_compr.mp4,ch3g0,1.0,2.0,kalt,kalt_g_ch3,0.717716384748937,4.374678756241211,633.3384386243793,9.861269,9.1424885,,,,,,
