time,X_NOSE,Y_NOSE,Z_NOSE,X_LEFT_EYE_INNER,Y_LEFT_EYE_INNER,Z_LEFT_EYE_INNER,X_LEFT_EYE,Y_LEFT_EYE,Z_LEFT_EYE,X_LEFT_EYE_OUTER,Y_LEFT_EYE_OUTER,Z_LEFT_EYE_OUTER,X_RIGHT_EYE_OUTER,Y_RIGHT_EYE_OUTER,Z_RIGHT_EYE_OUTER,X_RIGHT_EYE,Y_RIGHT_EYE,Z_RIGHT_EYE,X_RIGHT_EYE_OUTER.1,Y_RIGHT_EYE_OUTER.1,Z_RIGHT_EYE_OUTER.1,X_LEFT_EAR,Y_LEFT_EAR,Z_LEFT_EAR,X_RIGHT_EAR,Y_RIGHT_EAR,Z_RIGHT_EAR,X_MOUTH_LEFT,Y_MOUTH_LEFT,Z_MOUTH_LEFT,X_MOUTH_RIGHT,Y_MOUTH_RIGHT,Z_MOUTH_RIGHT,X_LEFT_SHOULDER,Y_LEFT_SHOULDER,Z_LEFT_SHOULDER,X_RIGHT_SHOULDER,Y_RIGHT_SHOULDER,Z_RIGHT_SHOULDER,X_LEFT_ELBOW,Y_LEFT_ELBOW,Z_LEFT_ELBOW,X_RIGHT_ELBOW,Y_RIGHT_ELBOW,Z_RIGHT_ELBOW,X_LEFT_WRIST,Y_LEFT_WRIST,Z_LEFT_WRIST,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,X_LEFT_PINKY,Y_LEFT_PINKY,Z_LEFT_PINKY,X_RIGHT_PINKY,Y_RIGHT_PINKY,Z_RIGHT_PINKY,X_LEFT_INDEX,Y_LEFT_INDEX,Z_LEFT_INDEX,X_RIGHT_INDEX,Y_RIGHT_INDEX,Z_RIGHT_INDEX,X_LEFT_THUMB,Y_LEFT_THUMB,Z_LEFT_THUMB,X_RIGHT_THUMB,Y_RIGHT_THUMB,Z_RIGHT_THUMB,X_LEFT_HIP,Y_LEFT_HIP,Z_LEFT_HIP,X_RIGHT_HIP,Y_RIGHT_HIP,Z_RIGHT_HIP,X_LEFT_KNEE,Y_LEFT_KNEE,Z_LEFT_KNEE,X_RIGHT_KNEE,Y_RIGHT_KNEE,Z_RIGHT_KNEE,X_LEFT_ANKLE,Y_LEFT_ANKLE,Z_LEFT_ANKLE,X_RIGHT_ANKLE,Y_RIGHT_ANKLE,Z_RIGHT_ANKLE,X_LEFT_HEEL,Y_LEFT_HEEL,Z_LEFT_HEEL,X_RIGHT_HEEL,Y_RIGHT_HEEL,Z_RIGHT_HEEL,X_LEFT_FOOT_INDEX,Y_LEFT_FOOT_INDEX,Z_LEFT_FOOT_INDEX,X_RIGHT_FOOT_INDEX,Y_RIGHT_FOOT_INDEX,Z_RIGHT_FOOT_INDEX,fileID,participantID,LEFT_EAR_speed2D,LEFT_EYE_OUTER_speed2D,NOSE_speed2D,RIGHT_SHOULDER_speed2D,RIGHT_HIP_speed2D,RIGHT_KNEE_speed2D,RIGHT_ANKLE_speed2D,RIGHT_EYE_OUTER_speed2D,LEFT_PINKY_speed2D,RIGHT_WRIST_speed2D,RIGHT_EYE_speed2D,LEFT_ELBOW_speed2D,RIGHT_INDEX_speed2D,LEFT_WRIST_speed2D,LEFT_EYE_INNER_speed2D,LEFT_THUMB_speed2D,RIGHT_ELBOW_speed2D,RIGHT_EYE_OUTER.1_speed2D,LEFT_HIP_speed2D,LEFT_INDEX_speed2D,RIGHT_THUMB_speed2D,LEFT_ANKLE_speed2D,LEFT_HEEL_speed2D,LEFT_SHOULDER_speed2D,LEFT_FOOT_INDEX_speed2D,RIGHT_EAR_speed2D,RIGHT_HEEL_speed2D,LEFT_EYE_speed2D,MOUTH_RIGHT_speed2D,LEFT_KNEE_speed2D,RIGHT_FOOT_INDEX_speed2D,RIGHT_PINKY_speed2D,MOUTH_LEFT_speed2D,Y_NOSE_velocity,Y_LEFT_EYE_INNER_velocity,Y_LEFT_EYE_velocity,Y_LEFT_EYE_OUTER_velocity,Y_RIGHT_EYE_OUTER_velocity,Y_RIGHT_EYE_velocity,Y_RIGHT_EYE_OUTER.1_velocity,Y_LEFT_EAR_velocity,Y_RIGHT_EAR_velocity,Y_MOUTH_LEFT_velocity,Y_MOUTH_RIGHT_velocity,Y_LEFT_SHOULDER_velocity,Y_RIGHT_SHOULDER_velocity,Y_LEFT_ELBOW_velocity,Y_RIGHT_ELBOW_velocity,Y_LEFT_WRIST_velocity,Y_RIGHT_WRIST_velocity,Y_LEFT_PINKY_velocity,Y_RIGHT_PINKY_velocity,Y_LEFT_INDEX_velocity,Y_RIGHT_INDEX_velocity,Y_LEFT_THUMB_velocity,Y_RIGHT_THUMB_velocity,Y_LEFT_HIP_velocity,Y_RIGHT_HIP_velocity,Y_LEFT_KNEE_velocity,Y_RIGHT_KNEE_velocity,Y_LEFT_ANKLE_velocity,Y_RIGHT_ANKLE_velocity,Y_LEFT_HEEL_velocity,Y_RIGHT_HEEL_velocity,Y_LEFT_FOOT_INDEX_velocity,Y_RIGHT_FOOT_INDEX_velocity,LEFT_EAR_acceleration2D,LEFT_EYE_OUTER_acceleration2D,NOSE_acceleration2D,RIGHT_SHOULDER_acceleration2D,RIGHT_HIP_acceleration2D,RIGHT_KNEE_acceleration2D,RIGHT_ANKLE_acceleration2D,RIGHT_EYE_OUTER_acceleration2D,LEFT_PINKY_acceleration2D,RIGHT_WRIST_acceleration2D,RIGHT_EYE_acceleration2D,LEFT_ELBOW_acceleration2D,RIGHT_INDEX_acceleration2D,LEFT_WRIST_acceleration2D,LEFT_EYE_INNER_acceleration2D,LEFT_THUMB_acceleration2D,RIGHT_ELBOW_acceleration2D,RIGHT_EYE_OUTER.1_acceleration2D,LEFT_HIP_acceleration2D,LEFT_INDEX_acceleration2D,RIGHT_THUMB_acceleration2D,LEFT_ANKLE_acceleration2D,LEFT_HEEL_acceleration2D,LEFT_SHOULDER_acceleration2D,LEFT_FOOT_INDEX_acceleration2D,RIGHT_EAR_acceleration2D,RIGHT_HEEL_acceleration2D,LEFT_EYE_acceleration2D,MOUTH_RIGHT_acceleration2D,LEFT_KNEE_acceleration2D,RIGHT_FOOT_INDEX_acceleration2D,RIGHT_PINKY_acceleration2D,MOUTH_LEFT_acceleration2D,LEFT_EAR_jerk2D,LEFT_EYE_OUTER_jerk2D,NOSE_jerk2D,RIGHT_SHOULDER_jerk2D,RIGHT_HIP_jerk2D,RIGHT_KNEE_jerk2D,RIGHT_ANKLE_jerk2D,RIGHT_EYE_OUTER_jerk2D,LEFT_PINKY_jerk2D,RIGHT_WRIST_jerk2D,RIGHT_EYE_jerk2D,LEFT_ELBOW_jerk2D,RIGHT_INDEX_jerk2D,LEFT_WRIST_jerk2D,LEFT_EYE_INNER_jerk2D,LEFT_THUMB_jerk2D,RIGHT_ELBOW_jerk2D,RIGHT_EYE_OUTER.1_jerk2D,LEFT_HIP_jerk2D,LEFT_INDEX_jerk2D,RIGHT_THUMB_jerk2D,LEFT_ANKLE_jerk2D,LEFT_HEEL_jerk2D,LEFT_SHOULDER_jerk2D,LEFT_FOOT_INDEX_jerk2D,RIGHT_EAR_jerk2D,RIGHT_HEEL_jerk2D,LEFT_EYE_jerk2D,MOUTH_RIGHT_jerk2D,LEFT_KNEE_jerk2D,RIGHT_FOOT_INDEX_jerk2D,RIGHT_PINKY_jerk2D,MOUTH_LEFT_jerk2D,arms,upper_body,lower_body,head_mov
216.66666666666663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no movement,no movement,no movement,no movement
233.3333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no movement,no movement,no movement,no movement
249.99999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.262424052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no movement,no movement,no movement,no movement
266.66666666666663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.271702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no movement,no movement,no movement,no movement
283.3333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.271791786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no movement,no movement,no movement,no movement
300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.272098362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no movement,no movement,no movement,no movement
316.6666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.274013132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no movement,no movement,no movement,no movement
333.33333333333337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.275509864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no movement,no movement,no movement,no movement
350.00000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27536279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no movement,no movement,no movement,no movement
366.66666666666674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.275504082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no movement,no movement,no movement,no movement
383.3333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no movement,no movement,no movement,no movement
400.0000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.276199311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no movement,no movement,no movement,no movement
416.6666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.276052028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no movement,no movement,no movement,no movement
433.3333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27597481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no movement,no movement,no movement,no movement
450.00000000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.276468068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no movement,no movement,no movement,no movement
466.66666666666686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.277019769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no movement,no movement,no movement,no movement
483.33333333333354,-0.0045738494882517,,-0.4285537958333332,0.0015649125118756,,-0.4181619017999999,0.0019617173565838,,-0.4175356825,0.0018840465324454,,-0.4176281343333332,-0.0268008946285227,,-0.4187397151666666,-0.0264352177454064,,-0.4198230334,-0.0267383943302737,,-0.418819984,0.0436808709673691,,-0.3039966389,-0.0855633425746403,,-0.3185885025333333,0.0138737979182586,,-0.3856643943666666,-0.0242854585749014,,-0.3887376755333333,0.1287784000417759,,-0.2028360143666666,-0.15770988579995,,-0.2328907202,0.1425171457917126,,-0.1793491989333333,-0.1923535141038648,,-0.1956785449333333,0.0649915177214893,,-0.2671021223333333,-0.0807039107719832,,-0.2771493593333333,0.0421613062477189,,-0.3020046960666666,-0.0421324641740763,,-0.3038692981,0.013426058948907,,-0.3237120631,-0.0184023707875034,,-0.3189634247,0.0465393111825532,,-0.2742100929,-0.0578003729628362,,-0.279606521,0.1002582265909997,,0.003676741522,-0.1006514836911085,,-0.002382312608,0.078497135321533,,0.0272226576943333,-0.0684211757232993,,0.0445615031999999,0.1063549152306035,,0.2275186787666666,-0.043867566855122,,0.2298578382,0.1122712436736508,,0.2390586555666666,-0.0411875754265261,,0.2422455907333333,0.1203839396457083,,0.1215742758799999,-0.0528503053924886,,0.1260009864966667,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no movement,no movement,no movement,no movement
500.0000000000002,-0.0048197661952757,,-0.4298979083999998,0.0012362952028015,,-0.4194901366666665,0.0016331497295953,,-0.4188620219333333,0.0015552621524262,,-0.4189516037999999,-0.0271263977215353,,-0.4200966626,-0.0267602736765944,,-0.4211814371666667,-0.0270632169522197,,-0.4201751443000001,0.0432841026026538,,-0.3052820051,-0.0859418649694419,,-0.3200387113666667,0.0136222959937128,,-0.3869831620333333,-0.0245385657432855,,-0.3901031911333333,0.1283968281612752,,-0.2042443385333333,-0.1579373813597231,,-0.2344148988666667,0.141994636534399,,-0.1808832079,-0.192423021530308,,-0.1972665194666666,0.0645128806973891,,-0.2681139598333333,-0.0811755115002564,,-0.2784352918,0.0417264341212164,,-0.3030701499333333,-0.0428408023580483,,-0.3051291863,0.0127910469585667,,-0.3246937237666666,-0.0189669494417769,,-0.320196411,0.0459894997336716,,-0.2751822347333333,-0.0582538393496576,,-0.280278027,0.1002518194025095,,0.003680611276,-0.1006431119759119,,-0.0023823613779999,0.0780846706684515,,0.0280137416233333,-0.0686574421577433,,0.0452735052699999,0.1059490191700821,,0.2286607658333333,-0.0439168027970243,,0.2308971405333333,0.1119067501465348,,0.2402590042,-0.0412419811035365,,0.2433549335,0.1202986694322833,,0.1231816633999999,-0.0532571523386667,,0.1275685064333333,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no movement,no movement,no movement,no movement
516.6666666666669,-0.0049852220974089,,-0.4310102492666666,0.0010366257515832,,-0.4206204205333332,0.0014333686624984,,-0.4199904521,0.0013555329163256,,-0.4200793187,-0.0273260773830162,,-0.4212286501666666,-0.0269597554332425,,-0.4223160085999999,-0.0272627056485832,,-0.4213074954666667,0.0430722765993123,,-0.3064265016999999,-0.0861532022681269,,-0.3212006289,0.0134557859245008,,-0.3880862443333333,-0.0247059895378438,,-0.3912105639666667,0.1281723568594984,,-0.2053548520333333,-0.1580767544222661,,-0.2355450754666667,0.1415798791023087,,-0.1821083416333333,-0.1924740121817253,,-0.1984745764666666,0.0642000422871525,,-0.2690419107666667,-0.0817221584678121,,-0.2794500141666667,0.0415119172612818,,-0.3039983313333333,-0.0436292498519137,,-0.3060581852999999,0.0124700161549183,,-0.3255608243333333,-0.0196040447699925,,-0.3211721181666667,0.0456379916985793,,-0.2760830973333333,-0.0587820846361681,,-0.282760382,0.1002442972889941,,0.0036761921503333,-0.1006336772606139,,-0.002375183807,0.0778295012301154,,0.0283003840866666,-0.0687796090679478,,0.0455889077199999,0.1057017067451112,,0.2288179144999999,-0.0438433110250793,,0.2311909209,0.1116781036758837,,0.2404044261333333,-0.0411678818678359,,0.2436576058666666,0.1202661326385046,,0.1234524788333333,-0.0534222812020078,,0.1280288278666667,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no movement,no movement,no movement,no movement
533.3333333333335,-0.0051099527152547,,-0.4323078324666666,0.0008989910886618,,-0.4219466596333332,0.0012956971918353,,-0.4213144351666666,0.0012180012382901,,-0.4214006493666666,-0.0274668555831792,,-0.4225584228333333,-0.0271004283863575,,-0.4236483234,-0.0274036692539914,,-0.4226380042666666,0.042940775864371,,-0.3077763611333333,-0.0862924346040012,,-0.3225752620333333,0.0133307656225664,,-0.3893704850333332,-0.0248314771264884,,-0.3925021310666667,0.1280133320501232,,-0.2065477932999999,-0.158165254944514,,-0.2368955513333333,0.1412168149425155,,-0.1833248779,-0.1925386853254261,,-0.1998034848666666,0.0640728889440535,,-0.2699692726,-0.082464917929782,,-0.2804973661,0.04153805205617,,-0.3049165409,-0.0446526859237536,,-0.3070125202333333,0.012406982557326,,-0.3264325909333333,-0.0204879094289725,,-0.3221695413000001,0.0454862552451007,,-0.2769884457,-0.059518347135938,,-0.28431645,0.1002366281946771,,0.0037055364793333,-0.10062413609199,,-0.0024007982046666,0.0776656169276517,,0.0284170522299999,-0.0688139677236195,,0.0455390011233333,0.1055667920520029,,0.2284053738666666,-0.0437339791721492,,0.2306716382666667,0.1115584400995314,,0.2399335365333333,-0.0410584684363664,,0.2430886517333333,0.1203129769907267,,0.1230418966999999,-0.0534842002535254,,0.1274768342333333,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no movement,no movement,no movement,no movement
550.0000000000001,-0.0052083230498184,,-0.4336898784333332,0.0007978206138801,,-0.4233600347666665,0.0011945948345409,,-0.4227254569333333,0.0011170703091507,,-0.4228081206666666,-0.027572457849616,,-0.4239722827666666,-0.0272060641132733,,-0.4250647085666666,-0.0275096771943832,,-0.4240525377333333,0.0428633338582725,,-0.3092226241333333,-0.0863783906198373,,-0.3240296223333333,0.0132362958081637,,-0.3907425819666666,-0.0249248425281317,,-0.3938769191333333,0.1279146883772635,,-0.2077948322666666,-0.1581964895364106,,-0.2383080711333333,0.1409354126623066,,-0.1845449974,-0.192603800308285,,-0.2011300776333333,0.06409887955254,,-0.2708909551,-0.0833426187820814,,-0.2815327077,0.0417320993531658,,-0.3058187595,-0.0458245718790878,,-0.3079490473,0.0125262101668094,,-0.3272935333333333,-0.0215424666186704,,-0.3231555127666667,0.045495409319925,,-0.2778898358333334,-0.0604012490894708,,-0.287307411,0.1002289435952017,,0.0037512301763333,-0.1006146364922327,,-0.0024424451806666,0.0775693746711555,,0.0284284440433333,-0.0687862386744633,,0.0453070017166666,0.105525988058209,,0.2275623192999999,-0.0435836219863967,,0.2296685626333334,0.1115353640558315,,0.2389943804,-0.040907193426236,,0.2419989179,0.1204500098736034,,0.1221140398999999,-0.0534633787350629,,0.1263651758233333,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no movement,no movement,no movement,no movement
566.6666666666667,-0.0052891676374631,,-0.4349998434999998,0.0007129252896703,,-0.4247083275999999,0.0011098942869114,,-0.4240714539999999,0.0010325076885831,,-0.4241516540666666,-0.0276619769595219,,-0.4253127852666666,-0.0272957651802624,,-0.4264078217666666,-0.0275996788126677,,-0.4253946107999999,0.0428109270854503,,-0.3106115345333333,-0.0864362737393812,,-0.3253947276666666,0.013168334295186,,-0.3920464057666666,-0.0249885109607125,,-0.3951736201666666,0.1278561809928519,,-0.2089400451,-0.1581889374539697,,-0.2396505689,0.1408573725100113,,-0.1855820769999999,-0.1927573546316569,,-0.2023963798,0.0646360536898786,,-0.2714580962666667,-0.0846162005659859,,-0.282333361,0.0424672587881996,,-0.3062928975666666,-0.047453126155048,,-0.3085987319666666,0.0131394472016219,,-0.3277910026333333,-0.0230604966255965,,-0.3238318685,0.0460149828374971,,-0.2784480701,-0.0616902001070391,,-0.289589375,0.1002212044673243,,0.003820055784,-0.1006051460046487,,-0.0025071935666666,0.0775437866674125,,0.0281014651333333,-0.0687724328814581,,0.0445705511266666,0.1055472558417425,,0.2263023272999999,-0.0434115825752202,,0.2280260066333334,0.1115826597065157,,0.2376422918333333,-0.0407322648775755,,0.2402498712666666,0.1207219522426321,,0.1208260182933333,-0.053386522910733,,0.12462791302,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no movement,no movement,no movement,no movement
