participantID,Age,Gender,NumOfNativeLanguages,TotalLanguages,Extroversion,fileID,chainID,generation_number,chain_number,gesture,gesture_chain,total_gesture_space2D,total_body_entropy2Daggregated,total_body_variability2Daggregated,X_embeddings,Y_embeddings,total_distance,diff_in_gesture_space,diff_in_entropy,diff_in_variability,diff_in_age,diff_in_extrovet
27,13.0,Woman / Weiblich,2.0,5.0,73.0,kalt_g_ch2_g7_compr.mp4,ch2g7,8.0,2.0,kalt,kalt_g_ch2,0.6411617628366764,2.1324298149476535,905.882013411363,9.687308,2.823975,591.1712459758131,0.36264409151338706,0.1158795071755736,553.2689996129488,,
36,15.0,Man / Männlich,1.0,3.0,45.0,leise_g_ch2_g16_compr.mp4,ch2g16,17.0,2.0,leise,leise_g_ch2,0.4618681111732807,1.1180651592034794,0.0,7.5443983,0.072154075,10.806960984081348,0.0629610065468546,0.36714957908014667,0.0,0.0,2.0
4,60.0,Woman / Weiblich,1.0,3.0,86.0,Donner_g_ch1_g4_compr.mp4,ch1g4,5.0,1.0,Donner,Donner_g_ch1,1.704077021509622,2.885931729167419,381.06211217245465,-1.0977358,1.155503,223.37980836382673,0.651022914248121,0.010843096378541528,161.99500417763937,28.0,26.0
31,36.0,Woman / Weiblich,1.0,5.0,12.0,kalt_g_ch2_g11_compr.mp4,ch2g11,12.0,2.0,kalt,kalt_g_ch2,0.5872187133642344,1.9836086862946,955.4303858587712,10.244853,2.4863758,327.36731914338503,0.293053265920574,0.02346164543006024,168.98304146926603,9.0,39.0
1,26.0,Woman / Weiblich,1.0,3.0,40.0,rennen_g_ch1_g1_compr.mp4,ch1g1,2.0,1.0,rennen,rennen_g_ch1,0.3872950111231573,2.717747806540195,117.38987155817324,-3.4679081,-4.1349945,60.33556324098895,0.08664618032777299,0.05309014041621696,40.15908440592389,,
22,59.0,Woman / Weiblich,1.0,3.0,69.0,Donner_g_ch2_g2_compr.mp4,ch2g2,3.0,2.0,Donner,Donner_g_ch2,1.2532723525644245,2.6472704553043083,1282.383005517268,-2.1970716,0.2986333,1899.6043047785583,1.1814258203243706,2.6472704553043083,1282.383005517268,37.0,19.0
53,32.0,Woman / Weiblich,1.0,3.0,50.0,rennen_g_ch3_g13_compr.mp4,ch3g13,14.0,3.0,rennen,rennen_g_ch3,0.3937550486638614,2.891815238103891,442.3832590026507,-3.4390044,-4.126698,300.87234169177134,0.2041852547263942,0.38249962343696575,32.188733672153376,11.0,3.0
1,26.0,Woman / Weiblich,1.0,3.0,40.0,kalt_g_ch1_g1_compr.mp4,ch1g1,2.0,1.0,kalt,kalt_g_ch1,0.9120255533530536,1.9786911605681063,0.0,9.620666,3.7313175,594.6788456346296,0.19430916860411662,0.0011535116781860033,41.57397096415653,,
17,,Woman / Weiblich,,,,Donner_g_ch1_g17_compr.mp4,ch1g17,18.0,1.0,Donner,Donner_g_ch1,0.6412239597168634,2.5394096958636054,143.61406616345008,9.245748,2.879593,535.2411877408188,0.35136787463924657,0.19022050926145884,163.36179949827826,,
29,69.0,Woman / Weiblich,1.0,4.0,45.0,leise_g_ch2_g9_compr.mp4,ch2g9,10.0,2.0,leise,leise_g_ch2,0.4342553221834197,1.2466352095142113,1174.6748959227418,9.7334175,0.05744398,1660.907595056735,0.23940218481951453,0.9528315212276977,1174.6748959227418,11.0,35.0
51,21.0,Man / Männlich,1.0,2.0,60.0,leise_g_ch3_g11_compr.mp4,ch3g11,12.0,3.0,leise,leise_g_ch3,0.1005515943986815,1.4672898402114578,0.0,8.655623,-0.103178404,2683.980997123854,0.279738426523952,0.6455023023418933,2541.666666666674,41.0,15.0
21,22.0,Non-binary / Nicht-binär,1.0,3.0,50.0,langsam_g_ch2_g1_compr.mp4,ch2g1,2.0,2.0,langsam,langsam_g_ch2,0.6913367448264444,2.788514303654335,925.3981867179052,-3.1223276,-1.7448217,1311.758943170302,0.08030190447745233,0.10528527566018697,764.3828895380251,,
56,21.0,Man / Männlich,2.0,2.0,80.0,kalt_g_ch3_g16_compr.mp4,ch3g16,17.0,3.0,kalt,kalt_g_ch3,0.765060380861269,2.406868162466385,0.0,-3.0995424,-1.6411884,1979.294767179098,0.01785128770333433,0.541735615670665,1608.3333333333214,1.0,50.0
48,28.0,Woman / Weiblich,1.0,1.0,28.0,langsam_g_ch3_g8_compr.mp4,ch3g8,9.0,3.0,langsam,langsam_g_ch3,1.0218971234810996,2.658240627134806,780.9271555159454,-4.387702,0.44202486,394.5508942619796,0.027166476283382313,0.1800185248224082,364.5847817149795,5.0,34.0
10,25.0,Man / Männlich,1.0,3.0,70.0,langsam_g_ch1_g10_compr.mp4,ch1g10,11.0,1.0,langsam,langsam_g_ch1,0.7921837653702636,2.7610779163719585,393.31691166627286,-4.471665,0.37040666,650.4180098864093,0.420063871532894,0.04584444054304049,201.3315313934296,33.0,20.0
34,14.0,Man / Männlich,3.0,5.0,61.0,rennen_g_ch2_g14_compr.mp4,ch2g14,15.0,2.0,rennen,rennen_g_ch2,1.261931258169834,2.7623621904559497,104.62897410479724,-3.575357,0.73609,408.25216797958205,0.8163111657149599,0.09639912561586028,288.91459808242325,41.0,19.0
7,50.0,Woman / Weiblich,1.0,2.0,40.0,langsam_g_ch1_g7_compr.mp4,ch1g7,8.0,1.0,langsam,langsam_g_ch1,0.5716923647644345,2.8567864238766876,537.9842779611115,-4.863974,-0.5648892,395.447007388094,0.1279163041313024,0.04287909030838133,228.82830879648384,26.0,31.0
25,33.0,Man / Männlich,1.0,2.0,80.0,langsam_g_ch2_g5_compr.mp4,ch2g5,6.0,2.0,langsam,langsam_g_ch2,0.3507635637954065,2.508280000973309,425.1829671512653,-4.842944,-1.1144809,1718.4091504902754,0.25942836068210906,0.0542480754729775,239.11839239595884,33.0,20.0
55,20.0,Woman / Weiblich,2.0,4.0,30.0,leise_g_ch3_g15_compr.mp4,ch3g15,16.0,3.0,leise,leise_g_ch3,0.392708910765481,1.1204133052119631,0.0,7.635085,0.24900833,10.651363505187213,0.08948447267323834,0.22963796800550806,0.0,6.0,40.0
40,,,,,,Donner_g_ch2_g20_compr.mp4,ch2g20,21.0,2.0,Donner,Donner_g_ch2,2.0701034564207603,2.888395575444307,353.97003344986655,-2.8560357,0.7353142,246.65792578624257,0.577922403310156,0.436823173626383,178.0747253292771,,
60,35.0,Man / Männlich,1.0,2.0,85.0,langsam_g_ch3_g20_compr.mp4,ch3g20,21.0,3.0,langsam,langsam_g_ch3,1.0786005275073614,2.761735999241602,815.9382453597677,-4.2462864,0.57135355,548.0380246111723,0.1485477209820023,0.055219893002950826,146.25327357639821,8.0,45.0
18,19.0,Woman / Weiblich,1.0,2.0,64.0,leise_g_ch1_g18_compr.mp4,ch1g18,19.0,1.0,leise,leise_g_ch1,0.5053718659011465,1.762806052149405,0.0,7.897557,-0.38218597,3.1482933978068024,0.032838906207916185,0.22862778394824135,0.0,,
44,28.0,Woman / Weiblich,1.0,5.0,46.0,leise_g_ch3_g4_compr.mp4,ch3g4,5.0,3.0,leise,leise_g_ch3,0.2901321056466509,2.730056590541227,243.29837958547404,8.684748,-0.27101102,344.42177586562485,0.1486093301318262,1.150500214454198,243.29837958547404,13.0,27.0
3,32.0,Woman / Weiblich,1.0,3.0,60.0,langsam_g_ch1_g3_compr.mp4,ch1g3,4.0,1.0,langsam,langsam_g_ch1,0.6235714000555345,2.8330912538721154,104.66878978738416,-3.1191552,-3.7463963,159.3540388110362,0.10244734036668979,0.02125213196974096,135.099616990674,8.0,43.0
14,11.0,Man / Männlich,1.0,2.0,40.0,langsam_g_ch1_g14_compr.mp4,ch1g14,15.0,1.0,langsam,langsam_g_ch1,0.818556570413341,2.80186166799011,960.2912235691484,-4.5330973,0.06627468,570.8306543669655,0.04587472234614687,0.028538734689491196,240.18213546829054,1.0,10.0
30,45.0,Woman / Weiblich,1.0,2.0,51.0,rennen_g_ch2_g10_compr.mp4,ch2g10,11.0,2.0,rennen,rennen_g_ch2,0.6447100496407853,2.8247107915955714,438.3410283590374,-3.3892584,-2.1689022,433.8501616141342,0.01733503224061661,0.22828086107202816,327.9251478586915,24.0,6.0
39,39.0,Woman / Weiblich,1.0,3.0,41.0,Donner_g_ch2_g19_compr.mp4,ch2g19,20.0,2.0,Donner,Donner_g_ch2,1.4921810531106043,2.451572401817924,532.0447587791436,-2.9889607,0.7926131,385.81114830063126,0.2793605227105649,0.32313729377928935,78.84761147899252,30.0,7.0
52,21.0,Man / Männlich,1.0,3.0,53.0,kalt_g_ch3_g12_compr.mp4,ch3g12,13.0,3.0,kalt,kalt_g_ch3,0.6087887366163132,0.8877906313391833,2024.999999999995,10.88667,2.232508,3088.1234361933384,0.1429865286956712,1.4277536062973675,1698.5402571237566,0.0,7.0
59,27.0,Woman / Weiblich,1.0,3.0,40.0,langsam_g_ch3_g19_compr.mp4,ch3g19,20.0,3.0,langsam,langsam_g_ch3,0.930052806525359,2.7065161062386514,669.6849717833695,-4.1073875,-0.54277045,745.30439721635,0.19280975062649908,0.07554242623938157,194.52418028455634,1.0,20.0
0,,,,,,leise_g_ch2_g0_compr.mp4,ch2g0,1.0,2.0,leise,leise_g_ch2,0.3140659400090962,1.5801130277858308,746.6127212655551,9.385818,-0.018646251,,,,,,
0,,,,,,leise_g_ch3_g0_compr.mp4,ch3g0,1.0,3.0,leise,leise_g_ch3,0.3140659400090962,1.5801130277858308,746.6127212655551,9.385818,-0.018646251,,,,,,
0,,,,,,langsam_g_ch2_g0_compr.mp4,ch2g0,1.0,2.0,langsam,langsam_g_ch2,0.7716386493038967,2.893799579314522,161.01529717988012,-4.190902,-1.835556,,,,,,
0,,,,,,langsam_g_ch3_g0_compr.mp4,ch3g0,1.0,3.0,langsam,langsam_g_ch3,0.7716386493038967,2.893799579314522,161.01529717988012,-4.190902,-1.835556,,,,,,
0,,,,,,rennen_g_ch2_g0_compr.mp4,ch2g0,1.0,2.0,rennen,rennen_g_ch2,0.4739411914509303,2.770837946956412,157.54895596409713,-3.463168,-2.3542283,,,,,,
0,,,,,,rennen_g_ch3_g0_compr.mp4,ch3g0,1.0,3.0,rennen,rennen_g_ch3,0.4739411914509303,2.770837946956412,157.54895596409713,-3.463168,-2.3542283,,,,,,
0,,,,,,Donner_g_ch2_g0_compr.mp4,ch2g0,1.0,2.0,Donner,Donner_g_ch2,1.362243460910343,2.86312211544879,281.1879561195093,-2.2174885,0.4631915,,,,,,
0,,,,,,Donner_g_ch3_g0_compr.mp4,ch3g0,1.0,2.0,Donner,Donner_g_ch3,1.362243460910343,2.86312211544879,281.1879561195093,-2.2174885,0.4631915,,,,,,
0,,,,,,kalt_g_ch2_g0_compr.mp4,ch2g0,1.0,2.0,kalt,kalt_g_ch2,0.717716384748937,1.9775376488899203,41.57397096415653,9.291512,2.9477375,,,,,,
0,,,,,,kalt_g_ch3_g0_compr.mp4,ch3g0,1.0,2.0,kalt,kalt_g_ch3,0.717716384748937,1.9775376488899203,41.57397096415653,9.291512,2.9477375,,,,,,
