participantID,Age,BirthPlace,Gender,NativeLanguages,NumOfNativeLanguages,Other Languages,TotalLanguages,Extroversion,Hand,fileID,chainID,generation_number,chain_number,gesture,gesture_chain,event,ARM_TOTAL_speed2D_mean,ARM_TOTAL_speed2D_sd,ARM_TOTAL_speed2D_range,LEG_TOTAL_speed2D_mean,LEG_TOTAL_speed2D_sd,LEG_TOTAL_speed2D_range,left_index_space2D,left_wrist_space2D,left_elbow_space2D,total_left_arm_space2D,right_index_space2D,right_wrist_space2D,right_elbow_space2D,total_right_arm_space2D,left_ankle_space2D,left_knee_space2D,total_left_leg_space2D,right_ankle_space2D,right_knee_space2D,total_right_leg_space2D,nose_space2D,total_head_space2D,total_gesture_space2D,right_wrist_entropy2D,left_wrist_entropy2D,right_knee_entropy2D,left_knee_entropy2D,right_ankle_entropy2D,left_ankle_entropy2D,total_body_entropy2D,total_body_entropy2Daggregated,right_wrist_variability2D,left_wrist_variability2D,total_body_variability2D,total_body_variability2Daggregated,total_arm_boundingbox2D,right_wrist_intermittency,left_wrist_intermittency,right_elbow_intermittency,left_elbow_intermittency,right_shoulder_imtermittency,left_shoulder_intermittency,total_body_intermittency,total_arms_time,total_legs_time,total_time,RIGHT_WRIST_SpeedAVG,LEFT_WRIST_SpeedAVG,RIGHT_WRIST_AccelAVG,LEFT_WRIST_AccelAVG,RIGHT_WRIST_SpeedSD,LEFT_WRIST_SpeedSD,RIGHT_WRIST_AccelSD
13,10.0,Berlin,Woman / Weiblich,Deutsch,1.0,Englisch ,2.0,50.0,Left-handed / Linkshänder*in,langsam_g_ch1_g13_compr.mp4,ch1g13,13.0,1.0,langsam,langsam_g_ch1,lndw,0.00020575758731729591,7.920030387266153e-05,0.00036478918316068087,0.00015446132804936358,8.10957420068214e-05,0.00032969860516222644,0.13205787696448093,0.09970634846228787,0.04916284469250011,0.28092707011926893,0.0852162260003044,0.0721353981659293,0.04517010593938008,0.2025217301056138,0.06933172113131357,0.028944430952604183,0.09827615208391775,0.0684130237432334,0.0228455851845781,0.0912586089278115,0.04447444046255436,0.04447444046255436,0.7174580016991663,2.7349199956214822,2.7398683889626505,2.5513699679487156,2.8723958717810523,2.4141651092281573,2.827603469590537,16.140322803132594,2.80178746779612,479.9022009211714,395.1125015598622,875.0147024810336,451.30127354815033,0.09103034125934426,0.020108666318713615,0.033196218174681616,0.009589934032701345,0.010750507214137136,0.008543029420161198,0.008841986098949352,0.09103034125934426,7083.333333333382,6983.333333333382,6750.000000000043,0.00010352210398671392,0.00011239894972293676,-7.522954336417543e-08,-1.6338978343759513e-07,6.080692280136668e-05,6.887050748902275e-05,7.085932163706249e-06
2,71,Breda,Man / Man,Nederlands,,"English, German, French fluent",4.0,68.0,Right-handed / Rechtshandig,koud_g_ch1_g2_compr.mp4,ch1g2,2.0,1.0,koud,koud_g_ch1,nijmegen,0.0003185017601124255,0.0002869448240266623,0.0009710831437039667,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1478089943391643,0.0,0.0,0.0,1541.6666666666572,0.16921835381007977,0.09490530276714845,0.04901583493218004,0.01770791185088994,0.00490132692401068,0.0019297640557473265,0.0007582132801033311,0.16921835381007977,5566.666666666689,0.0,3733.333333333341,0.00020758279685925953,0.00019139165261492408,5.437715102142118e-08,1.0480999530561466e-08,0.0002285226106368937,0.00017224950089338295,1.5819598547480655e-05
20,36,OSS nederland,Woman / Vrouw,Nederlands,,Engels (basiskennis),2.0,82.0,Right-handed / Rechtshandig,langzaam_g_ch1_g20_compr.mp4,ch1g20,20.0,1.0,langzaam,langzaam_g_ch1,nijmegen,0.0003202002499785378,0.0001488131265321874,0.0005946903307181399,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7880502912045153,0.0,0.0,0.0,595.7209094202134,0.10667440987942657,0.0426679172199849,0.04519336836023536,0.007454041744731411,0.006819015180254567,0.0018346668731391532,0.0027054005010811732,0.10667440987942657,6983.333333333385,0.0,3200.000000000001,0.0001669798852764492,0.00021292113632436228,-6.605270444296417e-07,2.440878995821542e-07,0.00014062146293944796,0.0001451991891898432,1.3900082843986886e-05
55,20.0,Coimbra,Woman / Weiblich,"Deutsch, Portugiesisch",2.0,"englisch (fluent), französisch (grundkenntnisse)",4.0,30.0,Right-handed / Rechtshänder*in,kalt_g_ch3_g15_compr.mp4,ch3g15,15.0,3.0,kalt,kalt_g_ch3,lndw,0.0002389527142879799,0.0002855402982764533,0.0010014547216481635,0.0,,,0.15126053980395562,0.13009674964412155,0.04932204417236771,0.3306793336204449,0.19082241248750662,0.15455118008347069,0.04960880853130534,0.39498240110228267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7256617347227275,1.634024767487947,1.7462188975921755,0.0,0.0,0.0,0.0,3.3802436650801226,1.5847091862566445,0.0,804.7697316547484,804.7697316547484,191.66666666666356,0.16131179618954805,0.07238672717995874,0.07065086227563369,0.008240064273768713,0.007926616762966118,0.0017165562494947128,0.00039096944772607726,0.16131179618954805,5366.666666666716,0.0,5366.666666666716,0.00016485298801029627,0.00014427878345496674,-3.994094397829285e-08,-6.448457235361567e-08,0.00021205156258668684,0.00017656523231455258,1.4561580753200406e-05
56,21.0,Berlin,Man / Männlich,"Deutsch, Englisch",2.0,non,2.0,80.0,Right-handed / Rechtshänder*in,leise_g_ch3_g16_compr.mp4,ch3g16,16.0,3.0,leise,leise_g_ch3,lndw,0.00012744102346903385,0.00020160714119161872,0.0007542083846872853,2.668042434828212e-05,1.8854461954287993e-05,8.694645539379803e-05,0.0,0.0,0.0,0.0,0.1422359529888216,0.12009936268650687,0.03962444623074352,0.301959761906072,0.017297527992929287,0.009879558062568223,0.027177086055497512,0.017138770447261458,0.009987955907938662,0.02712672635520012,0.0,0.0,0.35626357431676964,0.9083957849606665,0.0,2.4995125372604705,2.1968631533216834,2.4936607650352336,2.307699163777198,10.40613140435525,0.9929001965492915,2571.964229922357,0.0,2571.964229922357,2571.964229922357,0.08568448801413726,0.07629306466069694,0.0013345361059285306,0.006156419049251173,0.0007802464099810236,0.0006133607458086395,0.0005068610424709622,0.08568448801413726,7616.6666666667215,6433.333333333385,6433.333333333385,0.00011500209612044963,1.8955511232547866e-05,7.641992475297143e-07,9.879692965017443e-08,0.00019780139590123657,2.029941528888632e-05,1.4576110337014622e-06
26,,,Woman / Weiblich,,,,,,,langsam_g_ch2_g6_compr.mp4,ch2g6,6.0,2.0,langsam,langsam_g_ch2,lndw,0.00026806727843570785,0.00010701665406365123,0.00040803412032697667,0.00010377808217828946,4.7172772405621446e-05,0.00019570437597617667,0.11075493901575797,0.07757920633631787,0.027310991668715746,0.2156451370207916,0.10527590953751426,0.07148892880930392,0.01939834121616578,0.19616317956298396,0.038785090301755414,0.016790158618539355,0.055575248920294765,0.036520591865474926,0.013704918739284182,0.050225510604759105,0.0,0.0,0.5176090761088294,2.676151636271398,2.896377026607753,2.6910711200767468,2.6211125314698362,2.864950154596144,2.8134844241172923,16.56314689313917,2.826236910587787,361.2926893910372,238.86886220965073,600.161551600688,216.3538746630748,0.07372497031940387,0.02587346176636362,0.038460019508266094,0.0020973614588958934,0.0047866272678339684,0.0013725055725847238,0.0011349947454595641,0.07372497031940387,7283.333333333385,6716.666666666719,6716.666666666719,0.0001365583718629323,0.0001951668690428401,-6.838795453072093e-08,-3.0597948786468277e-07,8.892081606113406e-05,0.00011075337169860586,1.6695602704903487e-05
8,24.0,Viersen,Woman / Weiblich,"Deutsch, Russisch, Komi, Englisch",4.0,Spanisch (gute Kenntnisse),5.0,54.0,Right-handed / Rechtshänder*in,leise_g_ch1_g8_compr.mp4,ch1g8,8.0,1.0,leise,leise_g_ch1,lndw,0.00020844615403653276,0.00030125059348551895,0.0008383563501036932,0.0,,,0.0,0.0,0.0,0.0,0.16879061632551864,0.13939969638409583,0.03949003281123385,0.34768034552084837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34768034552084837,0.8477371312047217,0.0,0.0,0.0,0.0,0.0,0.8477371312047217,0.85798276048722,0.0,0.0,0.0,0.0,0.09196287791309898,0.07017142530979253,0.013817921218553143,0.004827927245005246,0.0013895224106421984,0.0009900263604398294,0.0007660553686660113,0.09196287791309898,3833.3333333333253,0.0,3833.3333333333253,0.00019590100289117228,2.0726230282594254e-05,1.722433415363959e-07,1.406762283435599e-07,0.00029385671162418335,2.5495403753068257e-05,1.8167335602375054e-06
9,58.0,Berlin ,Woman / Weiblich,Deutsch,1.0,No,1.0,50.0,Left-handed / Linkshänder*in,lndw_lndw_rennen_g_ch1_g9_compr.mp4,ch1g9,9.0,1.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch1,lndw,0.0003476953520020373,0.00015693751001468918,0.0005994120850150315,0.0002138440522893289,0.00010774520044486739,0.0003582720553833675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05191473529557668,0.016491332587058507,0.06840606788263519,0.070212432970365,0.019479465585968584,0.08969189855633358,0.0,0.0,0.15809796643896878,0.0,0.0,2.9017179342834662,2.7242987121980327,2.736032712765238,2.828308825975044,11.19035818522178,2.8345752458614095,0.0,0.0,0.0,247.33143655058618,0.07796444225722776,0.02676988746378312,0.041925613939621194,0.0034582305996658158,0.0037601248238979647,0.0009399531818840268,0.0011106322483756454,0.07796444225722776,5916.666666666696,5833.333333333363,5916.666666666696,0.00019173083287896833,0.0002500301633274179,5.395071014552852e-07,7.815267042141114e-07,0.00010971096888382444,0.0001367425165371244,2.1836522237003827e-05
51,21.0,Berlin,Man / Männlich,Deutsch ,1.0,Italienisch (Grundkenntnisse),2.0,60.0,Right-handed / Rechtshänder*in,kalt_g_ch3_g11_compr.mp4,ch3g11,11.0,3.0,kalt,kalt_g_ch3,lndw,0.00016849064519546718,0.00022793686710880222,0.000812911044961508,0.0,,,0.09680439468479929,0.08925407722576885,0.04279441849879264,0.22885289040936077,0.10248038918084892,0.09691358008536016,0.05615425208705793,0.25554822135326705,0.0,0.0,0.0,0.0,0.0,0.0,0.009193562143707219,0.009193562143707219,0.493594673906335,1.3992535057623958,0.9823597018306086,0.0,0.0,0.0,0.0,2.3816132075930043,1.2902713701870498,0.0,0.0,0.0,0.0,0.10532911799264087,0.046035145389417775,0.038914712876028705,0.011200382408324239,0.00755510811411083,0.0009019279186466627,0.00072184128611263,0.10532911799264087,3866.6666666666524,0.0,1466.6666666666683,0.00010728059188908464,9.255294614642815e-05,-8.619610336577115e-07,-7.441646624861274e-07,0.0001494126565396587,0.00015474533001137827,1.0061881236107885e-05
6,25,Rome Italy a,Woman / Vrouw,English- Italian,,,,,Right-handed / Rechtshandig,koud_g_ch1_g6_compr.mp4,ch1g6,6.0,1.0,koud,koud_g_ch1,nijmegen,0.00021319847282229586,0.00019348844181647256,0.0007755803793280888,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0961638955187283,0.0,0.0,0.0,516.0614735130363,0.1334572744856604,0.05703651109087992,0.06312523681221449,0.00679874791284417,0.005036849183183994,0.0011593964558535915,0.0003005330306841848,0.1334572744856604,4350.000000000022,0.0,4350.000000000022,0.00012501284951040083,0.00014662673047953045,-3.146988780678682e-07,-9.582834925354466e-07,0.00013867579824457837,0.00013529190337677248,1.3752564021354786e-05
17,,,Woman / Weiblich,,,,,,,langsam_g_ch1_g17_compr.mp4,ch1g17,17.0,1.0,langsam,langsam_g_ch1,lndw,5.86113781741376e-05,3.435337824738975e-05,0.00014696603910195263,6.414396555876316e-05,2.8210432415963875e-05,0.00014766337337950567,0.06700541065755128,0.05322927340083226,0.03247248192356532,0.15270716598194883,0.013822336104500219,0.013701934815025216,0.01836800828228366,0.04589227920180909,0.062227046563724374,0.029556645430186823,0.0917836919939112,0.04859670032415689,0.024773929828709327,0.07337063015286621,0.0,0.0,0.3637537673305354,2.4874363928902397,2.21115675403373,2.73417962850979,2.666290440595813,2.7922068141418963,2.5951028552667736,15.486372885438245,2.3718945522432073,515.3133410908104,1408.5813817157834,1923.8947228065938,1022.1356313386998,0.020175051561185306,0.0006987946074723336,0.010065214963339588,0.0011521905050602495,0.003290629583424108,0.0017217221360203076,0.0032464997658687195,0.020175051561185306,9816.666666666582,9283.33333333326,9816.666666666582,1.5869667733852267e-05,4.314376065927367e-05,1.2372409155706016e-08,-9.867308834890807e-08,1.0285074388894694e-05,3.3442092498220295e-05,2.3597989859713307e-06
0,,,,,,,,,,langsam_g_ch1_g0_compr.mp4,ch1g0,0.0,1.0,langsam,langsam_g_ch1,lndw,0.0003760219448600851,0.00012955983495491127,0.0005666920666323059,0.00010726990341295217,5.218339773069324e-05,0.00018458210900602112,0.1554793476309916,0.12015461973537103,0.054361784446627426,0.32999575181299007,0.10997367990916823,0.08901052026926015,0.05352808998333433,0.2525122901617627,0.03701192927536274,0.030476000988999594,0.06748793026436234,0.0384917201799442,0.024250851334378862,0.06274257151432305,0.0,0.0,0.7127385437534381,2.7425964132412197,2.7763100656303656,2.6342337566413963,2.7205070140655687,2.746893769238764,2.7511810212503836,16.3717220400677,2.8068322251287117,451.1220578857852,276.3435194476978,727.465577333483,210.02645336030787,0.1027486061572917,0.021828101549552444,0.0353453727167402,0.009351673248263647,0.010922659464509418,0.014633113299163693,0.010667685879062288,0.1027486061572917,4350.000000000001,4016.666666666666,4016.666666666666,0.00020167280015143119,0.00024360363682867598,-1.370714659769948e-07,-7.653774889241425e-07,9.874983700290832e-05,0.00013890148717001841,1.8480039649613317e-05
46,26.0,Weimar,Woman / Weiblich,German ,1.0,"English (fluent), Spanish (B1) ",3.0,75.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch3_g6_compr.mp4,ch3g6,6.0,3.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch3,lndw,0.00026045495914933724,0.00011888991983646441,0.0005686404937585432,5.2708628156315453e-05,2.1932541791449062e-05,8.870372076496625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017240402536764544,0.012408034134611185,0.02964843667137573,0.025703620768279554,0.01815868795764126,0.04386230872592081,0.0,0.0,0.07351074539729655,0.0,0.0,2.8704354954585036,2.7427558974405684,2.8803693519827944,2.8055881258086712,11.299148870690537,2.7403436228229254,0.0,0.0,0.0,112.55796957768104,0.071294222698042,0.03252235707943348,0.030823743382746644,0.0037394189403204985,0.0016076399614318735,0.0015187354519638726,0.0010823278821456312,0.071294222698042,4416.666666666661,4216.666666666659,4216.666666666659,0.00015943714298009764,0.00016792539681709636,-1.2937190829297944e-06,-1.4210042649081424e-06,9.997075763818072e-05,0.00010447119958561677,1.6721783463082436e-05
47,23.0,Freudenstadt ,Woman / Weiblich,Deutsch,1.0,"Englisch (fließend), Spanisch (Grundkenntnisse)",3.0,62.0,Right-handed / Rechtshänder*in,leise_g_ch3_g7_compr.mp4,ch3g7,7.0,3.0,leise,leise_g_ch3,lndw,0.00041539641445727227,0.0003507986716216532,0.0012180373951202013,0.0,,,0.3059846466766508,0.24835189565907434,0.08657939090081726,0.6409159332365424,0.2040171377309528,0.16784907522179157,0.05665943633864075,0.4285256492913851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0694415825279275,2.2815657257699704,1.3833191681771317,0.0,0.0,0.0,0.0,3.664884893947102,2.3233685933458172,748.3314773547875,0.0,748.3314773547875,125.000000000005,0.160224765053262,0.08022902256009155,0.0600192118802752,0.008863049686886249,0.009696577940245006,0.0006872404324809159,0.0007296625532830618,0.160224765053262,4800.000000000006,0.0,3916.66666666667,0.00026273044765719335,0.00023435446973000369,-2.6946092435902703e-07,8.69528013384077e-08,0.00023600436403724723,0.00029347862357599646,1.9396463425642294e-05
2,71,Breda,Man / Man,Nederlands,,"English, German, French fluent",4.0,68.0,Right-handed / Rechtshandig,onweer_g_ch1_g2_compr.mp4,ch1g2,2.0,1.0,onweer,onweer_g_ch1,nijmegen,0.0004708005682718015,0.0003179761949901224,0.0011377867235690168,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05164671305572084,0.05164671305572084,0.05164671305572084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52332190427769,0.0,0.0,0.0,0.0,0.19203665944774342,0.14855241613317277,0.0035642551771829715,0.028640216823546106,0.004681166354682664,0.004135295694943553,0.0024633092642153387,0.19203665944774342,4149.999999999998,0.0,4099.999999999998,0.00040358742421682726,6.647035926314763e-05,5.4958283036364014e-08,1.0981860794561037e-07,0.0002940167354272222,2.8162967446699875e-05,4.348045537460374e-06
31,36.0,"Germany, dessau ",Woman / Weiblich,German ,1.0,"English (fluent), Swedish (good), Italian (basic), French (basic) ",5.0,12.0,Right-handed / Rechtshänder*in,leise_g_ch2_g11_compr.mp4,ch2g11,11.0,2.0,leise,leise_g_ch2,lndw,0.00023608016999419228,0.000199986842363001,0.0007324575643087307,0.00010983927760277663,4.820349989240224e-05,0.00020983726669774827,0.14106642351995427,0.11840288904647545,0.0707723911598816,0.3302417037263113,0.0,0.0,0.0,0.0,0.05735182374027094,0.04318463017570885,0.10053645391597979,0.053554098864171645,0.020047192236789052,0.0736012911009607,0.09726377424549797,0.09726377424549797,0.6016432229887497,0.0,2.0803205306847516,2.8288512869760503,2.320204313309282,2.782083997533612,2.8390591772915084,12.850519305795203,2.3895088083574962,0.0,700.8372418088079,700.8372418088079,694.955367604976,0.11995868599153899,0.011672353120976302,0.07112556352304344,0.006809950850086127,0.014119817970853021,0.01086028355305118,0.005370716973528906,0.11995868599153899,5083.333333333341,5083.333333333341,5083.333333333341,5.962147688372959e-05,0.00018589386416601817,-1.0737360121016333e-07,6.656452178150584e-08,4.4556799014425084e-05,0.00019161891193079003,1.6235174026909534e-05
60,35.0,Germany,Man / Männlich,German,1.0,English (fluent),2.0,85.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch3_g20_compr.mp4,ch3g20,20.0,3.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch3,lndw,0.0002966920337061364,0.00011265878456515407,0.0004675784039700245,0.0002812200174887743,0.0001507916898586954,0.0006312731477668754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054162850628322934,0.017630642951563278,0.07179349357988621,0.03509501858597541,0.01570493019131204,0.050799948777287454,0.016388713202182572,0.016388713202182572,0.13898215555935622,0.0,0.0,2.8461811942297803,2.8221385617548935,2.6057278254632537,2.755505298495678,11.029552879943605,2.88549752895656,0.0,0.0,0.0,63.09399020429218,0.07575061152359666,0.025893710370376674,0.04003019276249039,0.0023418442884184302,0.005609144017165021,0.0009525584162861487,0.00092316166886002,0.07575061152359666,9366.666666666519,9099.999999999858,8733.333333333198,0.00017713192116386607,0.00016825628097187157,-3.2269405466466976e-08,-3.5165939936579696e-09,8.014235946398591e-05,8.619118660724656e-05,1.7897539980822248e-05
3,32.0,Germany,Woman / Weiblich,Deutsch,1.0,"English (fluent), Japanese(basic)",3.0,60.0,Right-handed / Rechtshänder*in,Donner_g_ch1_g3_compr.mp4,ch1g3,3.0,1.0,Donner,Donner_g_ch1,lndw,0.0007382444972862995,0.0002978557889980933,0.0012192024564821999,5.4823141239432144e-05,1.9332905139650928e-05,7.601483379298482e-05,0.24440727625706837,0.18993152671191738,0.05343769855744285,0.4877765015264286,0.20994738422449577,0.17551598509384572,0.07923228714185576,0.4646956564601972,0.016975194785212776,0.009222957880829934,0.02619815266604271,0.019685735228404822,0.010618636702259533,0.030304371930664355,0.0,0.0,1.0089746825833328,2.909670113531693,2.6460161071987773,2.619693906353302,2.884960070935439,2.8251067565232275,2.788739112352353,16.67418606689479,2.8889926851039056,220.6891562893456,798.7072888945812,1019.3964451839267,222.60769037354157,0.3017747891664845,0.11924046378060837,0.13159835808589287,0.023930059622929125,0.021602104001628087,0.00315123872926881,0.0022525649461572375,0.3017747891664845,5666.666666666681,3583.3333333333417,3583.3333333333417,0.0005220114037549996,0.00038340318672747554,1.7901238939783335e-07,7.537404951944303e-07,0.00023228353118468032,0.0002804334867994539,2.7148484753509487e-05
36,15.0,2008,Man / Männlich,Deutsch,1.0,"English(fluent), french (basic knowledge)",3.0,45.0,Right-handed / Rechtshänder*in,kalt_g_ch2_g16_compr.mp4,ch2g16,16.0,2.0,kalt,kalt_g_ch2,lndw,0.00022803216064041606,0.00029770046583879833,0.0009084315848684434,9.359312124023635e-05,4.1228737313194534e-05,0.0001671630910513352,0.1373285930943628,0.11734536950308119,0.04618620834650764,0.3008601709439517,0.13195556461133967,0.10932533727763927,0.037095677021535524,0.2783765789105145,0.03349126745181487,0.016915360353252203,0.05040662780506707,0.03892578062585024,0.020318995838768852,0.05924477646461909,0.0,0.0,0.6888881541241524,0.8598348546627692,1.2139596328009563,2.188403810652488,2.669696581793901,2.601630924096142,2.599036888919095,12.132562692925351,1.0586128091981544,0.0,0.0,0.0,0.0,0.163120255750677,0.07487448852456251,0.06696762355732534,0.008936860843650009,0.009029414494137696,0.0016206152189970017,0.0016912531120044734,0.163120255750677,4716.6666666666715,2933.333333333336,2933.333333333336,0.00014750274272785205,0.00014507245874948794,-1.793881930735694e-07,-3.432237731677262e-07,0.00021276179007197277,0.00019262562412794177,1.449330209335847e-05
49,50.0,Düsseldorf ,Man / Männlich,Deutsch,1.0,"English (fluent), French (Grundkenntnisse)",3.0,80.0,Right-handed / Rechtshänder*in,kalt_g_ch3_g9_compr.mp4,ch3g9,9.0,3.0,kalt,kalt_g_ch3,lndw,0.0001634097258416835,0.0002425043892590845,0.000795379015289053,0.0,,,0.1653530696424501,0.1381776739436845,0.042852239964460255,0.3463829835505949,0.19159698204371628,0.15383233288712278,0.044029245615557114,0.38945856054639616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735841544096991,0.847524933136611,0.8411016855745969,0.0,0.0,0.0,0.0,1.6886266187112078,0.8136158115385025,0.0,0.0,0.0,0.0,0.11843932289388175,0.054412589857924555,0.054870182506498104,0.004743922515239921,0.00407179425850598,0.00023346983850724946,0.00010736391720594159,0.11843932289388175,6750.000000000038,0.0,6750.000000000038,0.0001059720283378181,0.00010329076713912056,-2.8606899588693222e-08,-6.073717648212009e-07,0.00017013745144146605,0.00016705871702278813,9.92383416058862e-06
24,42,Netherlands,Man / Man,Nederlands,,"English (fluent), German (basic)",3.0,59.0,Right-handed / Rechtshandig,onweer_g_ch2_g4_compr.mp4,ch2g4,4.0,2.0,onweer,onweer_g_ch2,nijmegen,0.00037313615202647874,0.0002716746477114183,0.0014540948600212803,0.00012485611189792545,7.083260235274889e-05,0.00029535618511024965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053811177095324736,0.04044684242855052,0.09425801952387525,0.04513509247976313,0.04012860271346014,0.08526369519322327,0.1698658963893508,0.1698658963893508,0.34938761110644934,0.0,0.0,2.766273423135308,2.6049537596851704,2.7717362591789634,2.4884766110146024,10.631440053014044,2.3824285738446482,0.0,0.0,0.0,795.1240294584529,0.5436980165989491,0.14518830132747262,0.22737290036629468,0.04537082715778729,0.07725027252749231,0.02958150904772025,0.018934206172182035,0.5436980165989491,8533.333333333356,8533.333333333356,8533.333333333356,0.00022057577717855386,0.00021796567967937954,9.761730421756029e-08,9.676387497800837e-08,0.00018333576030731477,0.00019184713785723077,1.641202786231581e-05
14,11.0,Berlin,Man / Männlich,Deutsch,1.0,Englisch (basic),2.0,40.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch1_g14_compr.mp4,ch1g14,14.0,1.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch1,lndw,0.00042803161399288686,0.00018507506045449226,0.0006845913041404,0.00019443216982220274,7.211223806660384e-05,0.00032085297706383804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031683903885674256,0.01072521503492043,0.042409118920594686,0.03671972709987329,0.016910132224373525,0.05362985932424681,0.0,0.0,0.0960389782448415,0.0,0.0,2.8361649400597377,2.570713062178287,2.757437360413913,2.645918419995204,10.810233782647142,2.7921358653339468,0.0,0.0,0.0,191.54535626792338,0.051363150797486906,0.021263358323569872,0.019672250164071713,0.00372820923018121,0.0037195157601900056,0.001407900871643585,0.0015719164478305134,0.051363150797486906,4783.333333333363,4333.333333333358,4333.333333333358,0.00027539560648647156,0.0002695458903812577,3.6019467603649105e-07,-3.644548045369626e-07,0.00015950652279641162,0.0001640099239098026,3.6501998412124746e-05
25,33.0,Iran,Man / Männlich,Persian,1.0,Englisch (fluent),2.0,80.0,Right-handed / Rechtshänder*in,Donner_g_ch2_g5_compr.mp4,ch2g5,5.0,2.0,Donner,Donner_g_ch2,lndw,0.0005615244667437215,0.00039029424618439027,0.0012968745852455187,6.798378676980634e-05,4.0891747914220274e-05,0.00021221705483052017,0.30673299069013527,0.2620355309304563,0.13498966584980499,0.7037581874703965,0.30554204733523826,0.2830072696548062,0.16432006267561616,0.7528693796656606,0.03067346025650708,0.03359493659459897,0.06426839685110605,0.0283388816415028,0.016144323935419057,0.044483205576921855,0.04946577705673101,0.04946577705673101,1.614844946620816,1.8127086261352499,2.485451255067375,2.646671790585546,2.2699651819936397,2.788784624984308,2.3926093243841566,14.396190803150274,2.445367045214544,0.0,928.1118826233521,928.1118826233521,969.2494232365789,0.4996401561158749,0.207394618763009,0.1538724551715124,0.0720693868616922,0.05078155275631345,0.003092953129066333,0.012429189434281585,0.4996401561158749,6299.999999999957,5783.333333333281,6299.999999999957,0.0002686363297412311,0.00037198669331774755,3.780629695709157e-07,-2.0935030583211254e-07,0.0002822257468668354,0.00030485370168490376,3.319545366081128e-05
59,27.0,"Deutschland, Gera",Woman / Weiblich,Deutsch,1.0,"Englisch (gute Kenntnisse), französisch (Grundkenntnisse)",3.0,40.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch3_g19_compr.mp4,ch3g19,19.0,3.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch3,lndw,0.0004680361387341868,0.00019797019840324991,0.0008146556751993173,0.00030825755089379644,0.00016060246806519918,0.000573253857049226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05291522807664418,0.019235030120618266,0.07215025819726245,0.04506267908582181,0.0157410091221312,0.06080368820795301,0.0,0.0,0.13295394640521546,0.0,0.0,2.594186690585408,2.7389209294002335,2.624137588795706,2.5483247273309515,10.505569936112298,2.8625263385414876,0.0,0.0,0.0,151.80322027899987,0.08474986362634544,0.03735262329903381,0.035311912728917004,0.0054895398823632,0.003491196786249666,0.0015934950871638487,0.0015110958426179234,0.08474986362634544,7266.666666666727,7266.666666666727,7266.666666666727,0.000304155684287994,0.0003006068061729287,4.0841989088476363e-07,1.317855949999844e-07,0.00016368592332514006,0.0001692237755330633,3.286149629488112e-05
