participantID,Age,BirthPlace,Gender,NativeLanguages,NumOfNativeLanguages,Other Languages,TotalLanguages,Extroversion,Hand,fileID,chainID,generation_number,chain_number,gesture,gesture_chain,event,left_wrist_space2D,right_wrist_space2D,left_knee_space2D,right_knee_space2D,nose_space2D,total_arm_boundingbox2D,left_arm_entropy,right_arm_entropy,total_arm_entropy2Daggregated,left_wrist_variability2D,right_wrist_variability2D,left_knee_variability2D,right_knee_variability2D,left_wrist_submovements,right_wrist_submovements,left_knee_submovements,right_knee_submovements,right_wrist_SpeedAVG,left_wrist_SpeedAVG,left_knee_SpeedAVG,right_knee_SpeedAVG,right_wrist_AccelAVG,left_wrist_AccelAVG,right_knee_AccelAVG,left_knee_AccelAVG,right_wrist_SpeedSD,left_wrist_SpeedSD,right_knee_SpeedSD,left_knee_SpeedSD,right_wrist_AccelSD,left_wrist_AccelSD
39,39.0,Berlin,Woman / Weiblich,Deutsch ,1.0,"English fluent, Spanisch basic",3.0,41.0,Left-handed / Linkshänder*in,kalt_g_ch2_g19_compr.mp4,ch2g19,19.0,2.0,kalt,kalt_g_ch2,lndw,0.05359230295693361,0.05160901419577481,0.006321018453648512,0.00429042405024516,0.02630433432985601,0.09684850136635068,2.979411134639791,2.917353810957575,1.0675707493429811,1624.4229744743345,929.2600849899642,434.96506619496773,201.29339567374845,5.0,5.0,14.0,18.0,7.23792232538578e-05,7.406855759065827e-05,8.632796264420984e-06,1.133563500720326e-05,-2.6205274036670193e-07,-1.2376005411046398e-07,-1.8358416434587035e-09,-1.0610633379606805e-08,0.00014722128472553187,0.0001354387284164084,4.295276912930078e-06,1.0198474267600396e-05,1.6480192351417876e-05,1.4284821445962383e-05
52,21.0,Berlin,Man / Männlich,Deutsch,1.0,"Englisch- sehr gut, Italienisch - grundlegend",3.0,53.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g12_compr.mp4,ch3g12,12.0,3.0,Donner,Donner_g_ch3,lndw,0.3763372825422676,0.378448802682651,0.014285485219485618,0.01503596973045405,0.0356084118493193,0.614938337159965,5.2337510916383865,5.085890647887332,2.611117960926017,200.00000000000125,438.07942230480853,223.74478406224728,0.0,3.0,4.0,4.0,2.0,0.0004469986850352799,0.0004570553364524278,4.251368409565675e-05,4.84845500074228e-05,-2.150346993896611e-06,-2.2417454947436387e-06,-2.5775013980850466e-07,-6.936051527324578e-07,0.000248996553101686,0.000271788106914839,2.263643612572513e-05,2.261936963581091e-05,9.850797381175445e-06,1.0528413147353446e-05
12,35,oss,Man / Man,dutch,,englisch good knowledge,2.0,60.0,Right-handed / Rechtshandig,stil_g_ch1_g12_compr.mp4,ch1g12,12.0,1.0,stil,stil_g_ch1,nijmegen,0.0,0.11520104237465982,0.0,0.0,0.0,0.08457120027332286,0.0,1.9157433065271872,1.1596300157649087,0.0,1408.3333333333312,0.0,0.0,0.0,3.0,0.0,0.0,0.00018823586930095268,5.204103047521352e-05,0.0,0.0,2.830870145620548e-06,3.7462478612149375e-07,0.0,0.0,0.00030754785401509766,4.107957989506884e-05,0.0,0.0,0.0,0.0
40,,,,,,,,,,kalt_g_ch2_g20_compr.mp4,ch2g20,20.0,2.0,kalt,kalt_g_ch2,lndw,0.11886101583566092,0.1347350397847502,0.01996600046033554,0.031101999455748486,0.06599948315283818,0.17357852366226378,4.448057495341962,4.230726023161418,1.8977942937448773,1630.290533071399,902.3407061636977,136.46326326972596,824.4842664087357,5.0,9.0,6.0,5.0,0.000172453779526248,0.00015996621654420782,4.650630811382515e-05,3.382100195358301e-05,1.9122968323469445e-06,1.4543240287831926e-06,1.1262855800963043e-07,1.3609175683757736e-08,0.00020860027865270193,0.0001881241428314019,4.298646969605007e-05,2.8896683945665313e-05,1.4501361549221518e-05,1.3940525018732999e-05
43,41.0,Vienna ,Woman / Weiblich,English ,1.0,German (fluent) Spanish (fluent) French (intermidiate) mandarin Chinese (beginner),5.0,73.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g3_compr.mp4,ch3g3,3.0,3.0,Donner,Donner_g_ch3,lndw,0.21089318699916015,0.36588515642418107,0.0,0.0,0.02688217035116639,0.5347117075857047,3.8418024821618317,5.263555043741977,2.791553014816878,291.0177967490817,596.899395952861,0.0,0.0,4.0,6.0,0.0,0.0,0.0004938942236074929,0.0002923679866505621,0.0,0.0,-3.876117784669791e-06,6.210688553497531e-07,0.0,0.0,0.00030588212071436585,0.00028155555573943603,0.0,0.0,0.0,0.0
23,40,18/04/1983,Woman / Vrouw,Italian,,"English (fluent), French (basic)",3.0,60.0,Right-handed / Rechtshandig,stil_g_ch2_g3_compr.mp4,ch2g3,3.0,2.0,stil,stil_g_ch2,nijmegen,0.02716186224663938,0.11486424505231425,0.0,0.0,0.0,0.06296401799023646,5.362044388258659,4.63274482943438,2.300329792083209,1164.8721317523948,1874.3471085509736,0.0,0.0,9.0,9.0,0.0,0.0,7.71925529098584e-05,2.118985614544687e-05,0.0,0.0,-2.0128650167122473e-07,-3.637703635982486e-08,0.0,0.0,6.980266639783074e-05,1.5002146320736628e-05,0.0,0.0,0.0,0.0
23,40,18/04/1983,Woman / Vrouw,Italian,,"English (fluent), French (basic)",3.0,60.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch2_g3_compr.mp4,ch2g3,3.0,2.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch2,nijmegen,0.04595781064383353,0.056808188785317466,0.012405637785980183,0.012685003673890048,0.0,0.07344207285870782,5.369521362399161,5.648720077105573,2.6139618714994013,140.76510510355374,151.4106009103279,132.59168735465795,132.32955494186123,13.0,15.0,11.0,11.0,0.00016061259104315734,0.0002039879212612274,3.879466467615392e-05,4.7365344623073444e-05,-1.2567854967519055e-06,2.256601226345369e-06,1.3431648646220956e-07,1.176750229614207e-07,8.985139669234806e-05,0.00013832179140694367,1.8704656294583267e-05,2.8121133170670594e-05,1.900008009694171e-05,2.4016789865358793e-05
27,40,Lieshout,Man / Man,Nederlands,,"Engels (vloeiend), Duits (goed), Frans (basis)",4.0,70.0,Left-handed / Linkshandig,langzaam_g_ch2_g7_compr.mp4,ch2g7,7.0,2.0,langzaam,langzaam_g_ch2,nijmegen,0.06523762623844037,0.09592643654395036,0.03984143650592227,0.023071784074898953,0.0,0.06305749119744777,5.635588982643894,5.0380881445975145,2.735095969448523,491.97695447158753,693.670770843054,536.539192935198,363.2398792486088,19.0,8.0,21.0,16.0,7.329995977093459e-05,7.212848137817003e-05,2.4836872336977675e-05,3.21432668066192e-05,-5.083062390264388e-08,-8.616782158220851e-08,-1.2500970618806106e-08,3.2361951225243007e-09,5.87454146108866e-05,3.662773139420322e-05,1.673466153591744e-05,1.933659068682443e-05,3.4548900871238213e-06,3.051440272266058e-06
13,10.0,Berlin,Woman / Weiblich,Deutsch,1.0,Englisch ,2.0,50.0,Left-handed / Linkshänder*in,kalt_g_ch1_g13_compr.mp4,ch1g13,13.0,1.0,kalt,kalt_g_ch1,lndw,0.12264953251108779,0.10692741566977125,0.0,0.0,0.0,0.0732868838718872,4.634972630441228,3.9030554268233266,1.9537710915404558,546.8819444003491,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0001357798907673944,0.00017118373386027132,0.0,0.0,-8.357188027140093e-07,-3.014436098409851e-07,0.0,0.0,0.0001420538250566535,0.00013192543903942268,0.0,0.0,0.0,0.0
60,35.0,Germany,Man / Männlich,German,1.0,English (fluent),2.0,85.0,Right-handed / Rechtshänder*in,leise_g_ch3_g20_compr.mp4,ch3g20,20.0,3.0,leise,leise_g_ch3,lndw,0.0,0.17136355274204124,0.0,0.0,0.0,0.06993140975485775,0.0,2.5059517384239,1.086655554776994,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.00013292937310739416,1.0086240044337463e-05,0.0,0.0,-1.6495015115742433e-07,1.7676655709662053e-08,0.0,0.0,0.00021370603028546584,6.316300990049624e-06,0.0,0.0,0.0,0.0
11,23,2000,Man / Man,Engels,,"English (fluent), dutch (basic), Spanish (basic), Hindi (basic)",5.0,39.0,Right-handed / Rechtshandig,onweer_g_ch1_g11_compr.mp4,ch1g11,11.0,1.0,onweer,onweer_g_ch1,nijmegen,0.0,0.2661799619466144,0.017092258373160273,0.017875836461434327,0.0,0.3418196073574071,0.0,5.246551945818261,2.8018810906959457,0.0,562.993295916711,486.8800203284247,304.8223526361961,0.0,8.0,8.0,9.0,0.00027020068429923263,9.602343433968372e-05,2.0833041542979985e-05,1.7566167189935386e-05,4.415730659330201e-07,-1.1872362021989725e-07,-8.589858351572747e-08,-5.9376119193862366e-08,0.00016209306553435475,0.0001283698115505109,1.0819862567625186e-05,9.040717855525411e-06,1.6601997737630636e-05,2.002114229392762e-06
18,19.0,Berlin,Woman / Weiblich,Deutsch,1.0,Englisch ,2.0,64.0,Right-handed / Rechtshänder*in,langsam_g_ch1_g18_compr.mp4,ch1g18,18.0,1.0,langsam,langsam_g_ch1,lndw,0.07041236823016772,0.035238614542845825,0.015603268084441397,0.014586410966673884,0.0,0.017303627724453565,5.391554983321537,5.187842260916472,2.8552804380848946,116.66666666666401,1274.1252143052436,127.06346727739394,303.3449201644368,3.0,4.0,8.0,8.0,6.16264800328111e-05,9.086548463440321e-05,2.0165516949120518e-05,2.0302087561530644e-05,-1.6256973623430557e-07,-5.338344656631628e-08,-6.582979823216473e-09,-2.6823757301839302e-08,3.902907616270114e-05,6.536665387342385e-05,1.1028846121568494e-05,9.379428669566973e-06,4.53035652179742e-06,4.874845813677677e-06
31,36.0,"Germany, dessau ",Woman / Weiblich,German ,1.0,"English (fluent), Swedish (good), Italian (basic), French (basic) ",5.0,12.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch2_g11_compr.mp4,ch2g11,11.0,2.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch2,lndw,0.06956789996982243,0.09326590910136125,0.012275118305576531,0.012885624715246218,0.023984209259242287,0.09267632691255046,5.541849961986571,4.587184997373244,2.7922216926665717,116.36337020320909,135.81274574442597,281.45565183633494,159.8456045187077,14.0,14.0,16.0,16.0,0.00025943964547293555,0.00023030032258335777,3.55242871802813e-05,3.0575440652152745e-05,1.0616130097958042e-08,-3.293492447100565e-07,-1.76873922384669e-08,1.7622967546363235e-08,0.0001835658115728505,0.0001400338172174636,2.2408890686171322e-05,1.6193410646205868e-05,3.8928377761861225e-05,3.2670018143861905e-05
14,8,Nijmegen,Man / Man,"German, English, Dutch.",,No others,3.0,50.0,Right-handed / Rechtshandig,koud_g_ch1_g14_compr.mp4,ch1g14,14.0,1.0,koud,koud_g_ch1,nijmegen,0.13100247576629223,0.14035839388549898,0.0,0.0,0.042584983958334585,0.14862857031704763,3.3399873393108725,4.292037525676004,2.2004455266635428,134.2560663732729,326.8706845901685,0.0,0.0,4.0,6.0,0.0,0.0,0.00017705235549741994,0.00013288777007489745,0.0,0.0,8.237676743056216e-08,-7.61829685404531e-08,0.0,0.0,0.00015854149443807132,0.0001710261251981005,0.0,0.0,0.0,0.0
48,28.0,Greece,Woman / Weiblich,Greek,1.0,Greek- basic,1.0,28.0,Right-handed / Rechtshänder*in,leise_g_ch3_g8_compr.mp4,ch3g8,8.0,3.0,leise,leise_g_ch3,lndw,0.2407340576886167,0.20985658744921162,0.0,0.0,0.01166738924119216,0.1367651847262249,3.31844090301135,4.0029937456082925,2.017471904491068,0.0,133.3333333333269,0.0,0.0,2.0,3.0,0.0,0.0,0.00019581226538897242,0.0001945912431836049,0.0,0.0,-4.0522337857710837e-07,-4.2926459885824504e-09,0.0,0.0,0.0002396387158473203,0.00026726079808560174,0.0,0.0,0.0,0.0
49,50.0,Düsseldorf ,Man / Männlich,Deutsch,1.0,"English (fluent), French (Grundkenntnisse)",3.0,80.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch3_g9_compr.mp4,ch3g9,9.0,3.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch3,lndw,0.08750603601960907,0.07087530510281144,0.031233063258969625,0.02225479740509641,0.0,0.08152763411444583,5.435338692931291,5.313541359220563,2.8085094393852827,562.7139084834913,327.29830889654716,429.24630126860495,388.97808238598634,14.0,18.0,17.0,12.0,9.086877563688516e-05,0.0001143185571789852,3.852922929411261e-05,5.51086506354468e-05,9.230458929340825e-08,2.0148765825056157e-07,-9.28663994795575e-09,1.0266886687057906e-08,6.036202077990453e-05,7.76338993740202e-05,2.4149344276910232e-05,3.1513312121697765e-05,6.458739529206631e-06,7.063912821708138e-06
55,20.0,Coimbra,Woman / Weiblich,"Deutsch, Portugiesisch",2.0,"englisch (fluent), französisch (grundkenntnisse)",4.0,30.0,Right-handed / Rechtshänder*in,langsam_g_ch3_g15_compr.mp4,ch3g15,15.0,3.0,langsam,langsam_g_ch3,lndw,0.0619293766714009,0.0549005078676634,0.0,0.0,0.0,0.02090792987793892,3.7733948180765777,4.257939044742726,1.7345935733543398,966.9858987570836,915.8413793330967,0.0,0.0,4.0,4.0,0.0,0.0,8.644047372985284e-05,9.174245484944723e-05,0.0,0.0,-7.6765284288312e-07,-6.896136714146517e-07,0.0,0.0,0.0001096083334565413,0.00011886494719871091,0.0,0.0,0.0,0.0
6,24.0,China,Woman / Weiblich,Chinese,1.0,"English - fluent, German - basic knowledge ",3.0,71.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch1_g6_compr.mp4,ch1g6,6.0,1.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch1,lndw,0.10132047027884641,0.06787398448351362,0.012800481584540934,0.01296845877471401,0.0,0.07335023777172374,5.517919895011957,5.704168404930909,2.817902981082616,493.74775753673805,291.3357911583733,116.6666666666639,208.11212746106582,8.0,10.0,3.0,8.0,0.00013282634847423453,0.00021667489721150613,3.5464062479373574e-05,3.285461278389213e-05,4.29186899805311e-07,3.7426099783620584e-07,4.072778407850315e-08,-1.277488601167042e-08,6.553104876375117e-05,0.00011677651015817637,1.554757253324282e-05,2.1159893802803402e-05,1.012671280876326e-05,1.6571717589561636e-05
7,50.0,England,Woman / Weiblich,Englisch,1.0,German fluent ,2.0,40.0,Left-handed / Linkshänder*in,leise_g_ch1_g7_compr.mp4,ch1g7,7.0,1.0,leise,leise_g_ch1,lndw,0.1767872709450741,0.0,0.0,0.0,0.0,0.06288866880927908,2.299894955270231,0.0,0.9939584823346165,2066.666666666664,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.2733634630249087e-05,0.00017319104416892574,0.0,0.0,8.069647186677417e-08,-1.205648295694862e-07,0.0,0.0,1.4000749334361196e-05,0.0002764656110601872,0.0,0.0,0.0,0.0
9,33,Salem (India),Woman / Vrouw,Tamil,,"English (fluent), Hindi (good)",3.0,25.0,Right-handed / Rechtshandig,koud_g_ch1_g9_compr.mp4,ch1g9,9.0,1.0,koud,koud_g_ch1,nijmegen,0.14684101037159691,0.14044327204424956,0.0,0.0,0.0,0.2262178860853958,2.539828393158889,1.8905426146690378,0.7904066648523774,2186.2505249912915,2358.3333333333344,0.0,0.0,4.0,3.0,0.0,0.0,0.00016536819426364837,0.0001614571589437778,0.0,0.0,1.1885526682353887e-06,1.5413946580188328e-06,0.0,0.0,0.0002752405431807751,0.0002370439614126822,0.0,0.0,0.0,0.0
35,15.0,Berlin,Man / Männlich,"Deutsch, Bayrischer Akzent( Niedeerbayern)",2.0,English(fließend) Französisch(gute Kenntnisse),4.0,43.0,Right-handed / Rechtshänder*in,Donner_g_ch2_g15_compr.mp4,ch2g15,15.0,2.0,Donner,Donner_g_ch2,lndw,0.25257525945089254,0.24602877461830436,0.0,0.0,0.06675747456524728,0.40946059443557997,4.973709721941404,4.623069595294311,2.5278008260202114,285.6218848602283,273.1842411809713,0.0,0.0,5.0,4.0,0.0,0.0,0.0003191935273079839,0.00030409000265955766,0.0,0.0,-6.273398547163009e-09,4.87855988409642e-07,0.0,0.0,0.00022102008282756682,0.0002147788070865597,0.0,0.0,0.0,0.0
14,8,Nijmegen,Man / Man,"German, English, Dutch.",,No others,3.0,50.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch1_g14_compr.mp4,ch1g14,14.0,1.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch1,nijmegen,0.12653825937032104,0.15191169146099653,0.02892713680390076,0.023564198509809953,0.066443580825871,0.1521650345909938,5.026530907771927,5.641716546862161,2.7823658209702593,160.06942938057233,235.1942984527725,125.76156893988762,168.0891675687888,6.0,7.0,9.0,8.0,0.0002555947735090207,0.0002113088482546073,0.00010140876128185555,0.00011290170285859269,-1.1662276742694985e-06,5.508839362349403e-07,6.120931834957561e-07,7.550529504243378e-07,0.00013138353342143547,0.00014771459673251517,5.965951728871855e-05,5.8677687533336504e-05,2.5647246880749842e-05,1.6814643484066693e-05
59,27.0,"Deutschland, Gera",Woman / Weiblich,Deutsch,1.0,"Englisch (gute Kenntnisse), französisch (Grundkenntnisse)",3.0,40.0,Right-handed / Rechtshänder*in,leise_g_ch3_g19_compr.mp4,ch3g19,19.0,3.0,leise,leise_g_ch3,lndw,0.0,0.1770261419408249,0.003619909096881333,0.004162616254045529,0.0,0.07322603388589216,0.0,3.9835728922522815,1.743950793621014,0.0,0.0,211.78620130152132,49.88876515698623,0.0,2.0,7.0,6.0,0.00026737352008353283,3.29168120801606e-05,8.904326398457966e-06,7.62732854388723e-06,1.9983284301950026e-07,2.906739511599435e-07,5.795797936880814e-08,1.4324921144132803e-08,0.0002857416511723746,2.135558376557078e-05,7.859890108262056e-06,3.1611722920064444e-06,2.04910414600687e-05,1.8396262985321758e-06
29,69.0,Muenchen,Woman / Weiblich,deutsch ,1.0,"English,  French,  Turkish ",4.0,45.0,Right-handed / Rechtshänder*in,langsam_g_ch2_g9_compr.mp4,ch2g9,9.0,2.0,langsam,langsam_g_ch2,lndw,0.05275925244384623,0.041179090690443836,0.034611333186718676,0.02315795911718592,0.03383815360026477,0.020839585695444147,5.658127028112068,5.466039548702582,2.886964717028232,470.22453265552986,269.4687592816573,301.85706175782605,255.9079695689249,17.0,14.0,14.0,21.0,5.217523079515315e-05,8.343777949347357e-05,4.155475017061799e-05,6.139056914418417e-05,1.3890882332819311e-08,3.446169748814592e-08,-2.826350181955209e-09,5.0825179707831726e-08,2.6457028161417935e-05,4.05957675780962e-05,1.795787494185111e-05,3.3991989191270806e-05,3.528132455005247e-06,4.910250869139714e-06
1,27,Romania,Woman / Vrouw,Romanian,,"English(fluent), German (fluent), Dutch (basic), French (basic), Spanish (basic) (",5.0,41.0,Right-handed / Rechtshandig,langzaam_g_ch1_g1_compr.mp4,ch1g1,1.0,1.0,langzaam,langzaam_g_ch1,nijmegen,0.12852053262699253,0.15571443461909806,0.023085239610335408,0.025956487599547162,0.0,0.2398923792444728,5.630021466320279,5.5352719181063055,2.8220235624818257,447.7519076825196,554.5616108665589,331.4556166197086,287.703732162095,9.0,7.0,10.0,9.0,0.0002802777728101636,0.000236782191438919,5.293474142904508e-05,5.190228897355036e-05,-1.1983002258184865e-07,-5.220386030639842e-07,-4.697288688769375e-08,-9.66292002413124e-08,0.00014349874953140942,0.00013343134090873873,2.7615132929776614e-05,2.6928861515007256e-05,1.575958509014709e-05,1.368757707519711e-05
14,11.0,Berlin,Man / Männlich,Deutsch,1.0,Englisch (basic),2.0,40.0,Right-handed / Rechtshänder*in,leise_g_ch1_g14_compr.mp4,ch1g14,14.0,1.0,leise,leise_g_ch1,lndw,0.0,0.21286512153431902,0.0,0.0,0.0,0.07928212686971328,0.0,3.8970689265007357,1.7169722924202624,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0001890584213679649,2.073241810757768e-05,0.0,0.0,-3.386526757519458e-07,1.279051501861573e-09,0.0,0.0,0.0002302376112824105,1.4033281773981336e-05,0.0,0.0,0.0,0.0
21,22.0,Berlin,Non-binary / Nicht-binär,Deutsch,1.0,"English (fluent), Estonia (basic knowledge)",3.0,50.0,Right-handed / Rechtshänder*in,leise_g_ch2_g1_compr.mp4,ch2g1,1.0,2.0,leise,leise_g_ch2,lndw,0.0,0.15621002404761108,0.0,0.0,0.0,0.07409721191922244,0.0,2.8017827981658816,1.2215423732492876,0.0,1159.0492059133603,0.0,0.0,0.0,4.0,0.0,0.0,0.00024280030400676732,2.2169014795859823e-05,0.0,0.0,-2.3807849813398304e-07,5.957663374208697e-08,0.0,0.0,0.0003123344783756969,1.7919737775313667e-05,0.0,0.0,0.0,0.0
12,35,oss,Man / Man,dutch,,englisch good knowledge,2.0,60.0,Right-handed / Rechtshandig,langzaam_g_ch1_g12_compr.mp4,ch1g12,12.0,1.0,langzaam,langzaam_g_ch1,nijmegen,0.13466468700068338,0.22103051860115674,0.03587706566832784,0.03731838220640642,0.0,0.433953739585463,5.487990147097992,5.086446821916286,2.600389941285235,730.2275831768566,524.8474565125707,382.4339848839493,398.5839131255467,12.0,8.0,14.0,16.0,0.0003284636165888433,0.00018873873614497073,6.76544926914259e-05,6.638783050831018e-05,1.5330771559823977e-06,3.0211037614215625e-07,5.852405368780512e-08,-6.527318199683212e-09,0.00023401380180638494,0.00012100479206227892,4.173938854540784e-05,4.243927545111199e-05,1.63980700849769e-05,1.2371002136264361e-05
31,36.0,"Germany, dessau ",Woman / Weiblich,German ,1.0,"English (fluent), Swedish (good), Italian (basic), French (basic) ",5.0,12.0,Right-handed / Rechtshänder*in,Donner_g_ch2_g11_compr.mp4,ch2g11,11.0,2.0,Donner,Donner_g_ch2,lndw,0.17853283420202926,0.14645499254950806,0.024404923134653214,0.009720975267075348,0.05260492582073478,0.3697586262476055,4.576837212230143,4.7980999527830885,2.5508646175797978,738.8405894823733,133.3333333333269,353.7824713535635,210.74602935497603,5.0,3.0,7.0,11.0,0.00022635358884453988,0.0002267365445260397,2.341718564320967e-05,4.882092518479128e-05,-1.7837023695757488e-06,-1.980362756672312e-06,-1.5930326262310055e-07,2.804377731331523e-08,0.00023476270925938908,0.00022246001033582284,1.3908861032357646e-05,3.1664602517680226e-05,1.4803714370851663e-05,1.3972532094281238e-05
44,28.0,Italy,Woman / Weiblich,Italienisch,1.0,"Deutsch (fließend), Englisch (fließend), Spanisch (gut), Portugiesisch (Grundkenntnisse)",5.0,46.0,Right-handed / Rechtshänder*in,langsam_g_ch3_g4_compr.mp4,ch3g4,4.0,3.0,langsam,langsam_g_ch3,lndw,0.15924759380838624,0.13772438251972466,0.07141259083180185,0.0694032890977388,0.042841771805992315,0.20932109328939724,5.182099976636854,5.457435877591038,2.8002331316568334,457.1618024072536,303.79867641384044,917.2725270544826,1294.4067710302238,13.0,24.0,7.0,6.0,0.00022197903637023972,0.00020086550056949736,9.200512302755895e-05,8.807565344597922e-05,-8.632976227012682e-08,-2.8706025441523177e-08,-5.247994744065094e-09,-1.9752907742779376e-08,0.0001520908755607718,0.0001369996413300432,9.805066799023696e-05,7.666183250127804e-05,1.895045051516314e-05,1.134834317392212e-05
2,24.0,Regensburg,Prefer not to say / Keine Angabe,Deutsch,1.0,"English (fluent), French (fluent), Spanish (good knowledge), Italian (basic), Russian (basic), Vietnamese (basic)",7.0,17.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch1_g2_compr.mp4,ch1g2,2.0,1.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch1,lndw,0.07004392794258184,0.050071434605529486,0.00893694380519465,0.015000016284473398,0.0,0.029814388001850003,5.155256528366541,5.531657703121201,2.861874917977704,68.31300510639745,66.6666666666667,74.83314773547788,158.20992998053043,6.0,6.0,6.0,9.0,0.00019806005921486105,0.00021467130257932942,4.71158321486408e-05,3.3183402507914786e-05,-1.7306121557964103e-07,1.6275691848719816e-07,-2.2860117096996994e-07,-6.132426621445912e-08,9.857702433436998e-05,0.00013154781474809907,2.632830570822787e-05,1.7675130625540572e-05,2.130757029378994e-05,2.415063786243739e-05
51,21.0,Berlin,Man / Männlich,Deutsch ,1.0,Italienisch (Grundkenntnisse),2.0,60.0,Right-handed / Rechtshänder*in,langsam_g_ch3_g11_compr.mp4,ch3g11,11.0,3.0,langsam,langsam_g_ch3,lndw,0.04931119867473065,0.05454266808466782,0.0,0.0,0.0,0.18069665821913128,3.0023893828667623,2.615560983104369,1.2776432312145942,888.684872420561,2895.856980985266,0.0,0.0,7.0,4.0,0.0,0.0,5.4692989154630916e-05,5.594083864264095e-05,0.0,0.0,-1.8286628940117104e-07,-6.763148015740065e-08,0.0,0.0,8.742029797884509e-05,7.699958249973043e-05,0.0,0.0,0.0,0.0
3,32.0,Germany,Woman / Weiblich,Deutsch,1.0,"English (fluent), Japanese(basic)",3.0,60.0,Right-handed / Rechtshänder*in,leise_g_ch1_g3_compr.mp4,ch1g3,3.0,1.0,leise,leise_g_ch1,lndw,0.0,0.15947477011268166,0.0,0.0,0.008866000604159222,0.06258841826634065,0.0,4.968522729072541,2.491735984760791,0.0,544.463931057166,0.0,0.0,0.0,5.0,0.0,0.0,0.00025234166920718544,7.937871508663244e-05,0.0,0.0,-6.925519045471411e-07,1.0939761012951315e-06,0.0,0.0,0.00022097992463401941,7.925396291870759e-05,0.0,0.0,0.0,0.0
